pair,timestamp,event,direction,state,reason,touch_candle,reference_level,signal_candle,sma_stack_bull,di_strong_bull,strong_close_bear
audjpy,2024-02-01T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2024-02-02T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-02-02T04:00:00+00:00,96.462,,,,
audjpy,2024-02-02T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2024-02-05T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2024-02-08T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2024-02-08T04:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2024-02-09T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2024-02-11T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-02-11T20:00:00+00:00,97.362,,,,
audjpy,2024-02-14T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,97.362,2024-02-14T08:00:00+00:00,True,True,False
audjpy,2024-03-06T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2024-03-06T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,SEARCH_TOUCH,reverse cross before touch,,,,,,
audjpy,2024-03-08T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2024-03-12T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-03-12T00:00:00+00:00,97.011,,,,
audjpy,2024-03-13T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2024-03-13T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2024-03-18T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2024-03-18T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-03-18T16:00:00+00:00,97.849,,,,
audjpy,2024-03-21T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,97.849,2024-03-21T12:00:00+00:00,True,True,False
audjpy,2024-07-17T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2024-07-21T20:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-07-21T20:00:00+00:00,105.159,,,,
audjpy,2024-07-22T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,105.159,2024-07-22T00:00:00+00:00,False,False,True
audjpy,2024-09-23T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2024-09-27T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-09-27T04:00:00+00:00,100.721,,,,
audjpy,2024-09-27T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2024-09-27T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2024-11-26T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2024-12-05T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-12-05T12:00:00+00:00,96.622,,,,
audjpy,2024-12-06T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,96.622,2024-12-06T12:00:00+00:00,False,False,True
audjpy,2025-01-07T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-01-07T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-01-07T20:00:00+00:00,98.658,,,,
audjpy,2025-01-08T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-01-08T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-01-09T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-01-09T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-01-10T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-01-10T00:00:00+00:00,97.785,,,,
audjpy,2025-01-10T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,97.785,2025-01-10T12:00:00+00:00,True,False,True
audjpy,2025-01-24T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-01-26T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-01-26T20:00:00+00:00,98.202,,,,
audjpy,2025-01-27T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-01-27T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-01-27T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-01-31T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-01-31T12:00:00+00:00,96.104,,,,
audjpy,2025-02-04T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2025-02-05T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,96.104,2025-02-05T00:00:00+00:00,False,False,True
audjpy,2025-03-27T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-03-28T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-03-28T00:00:00+00:00,95.18,,,,
audjpy,2025-03-28T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-03-28T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-03-28T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-03-30T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-04-01T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-04-01T16:00:00+00:00,93.519,,,,
audjpy,2025-04-01T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2025-04-02T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-05-01T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-05-05T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-05-05T20:00:00+00:00,93.009,,,,
audjpy,2025-05-06T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-05-06T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-05-22T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-05-23T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-05-23T08:00:00+00:00,91.801,,,,
audjpy,2025-05-25T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2025-05-26T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-05-27T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-05-28T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-05-28T00:00:00+00:00,93.228,,,,
audjpy,2025-05-28T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,93.228,2025-05-28T20:00:00+00:00,True,True,False
audjpy,2025-06-02T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-06-02T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-06-02T12:00:00+00:00,92.378,,,,
audjpy,2025-06-03T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2025-06-03T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-06-03T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-06-04T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-06-04T12:00:00+00:00,93.557,,,,
audjpy,2025-06-04T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2025-06-04T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-08-05T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-08-06T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-08-06T00:00:00+00:00,95.463,,,,
audjpy,2025-08-06T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2025-08-06T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-08-07T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-08-07T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-08-07T12:00:00+00:00,96.139,,,,
audjpy,2025-08-10T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,96.139,2025-08-10T20:00:00+00:00,True,True,False
audjpy,2025-08-19T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-08-21T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-08-21T12:00:00+00:00,94.829,,,,
audjpy,2025-08-21T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2025-08-22T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2025-08-27T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2025-08-28T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-08-28T04:00:00+00:00,95.968,,,,
audjpy,2025-09-03T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,95.968,2025-09-03T12:00:00+00:00,True,True,True
audjpy,2025-10-17T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2025-10-19T20:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-10-19T20:00:00+00:00,97.517,,,,
audjpy,2025-10-20T16:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
audjpy,2026-03-27T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2026-03-31T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-03-31T12:00:00+00:00,108.778,,,,
audjpy,2026-04-01T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2026-04-01T08:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2026-04-07T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2026-04-12T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-04-12T20:00:00+00:00,112.221,,,,
audjpy,2026-04-13T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,112.221,2026-04-13T20:00:00+00:00,True,True,False
audjpy,2026-06-08T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2026-06-11T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-06-11T16:00:00+00:00,112.129,,,,
audjpy,2026-06-11T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2026-06-12T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2026-07-14T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2026-07-17T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-07-17T00:00:00+00:00,113.713,,,,
audjpy,2026-07-17T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2026-07-20T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,113.713,2026-07-20T08:00:00+00:00,True,True,False
audjpy,2026-07-31T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2026-08-04T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-08-04T16:00:00+00:00,110.778,,,,
audjpy,2026-08-05T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2026-08-05T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2026-08-16T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audjpy,2026-08-18T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-08-18T16:00:00+00:00,113.254,,,,
audjpy,2026-08-18T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audjpy,2026-08-19T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audjpy,2026-09-04T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audjpy,2026-09-15T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-09-15T00:00:00+00:00,110.154,,,,
audjpy,2026-09-15T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audjpy,2026-09-15T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2021-01-04T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2021-01-04T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-04T04:00:00+00:00,1.22688,,,,
eurusd,2021-01-08T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurusd,2021-01-08T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurusd,2021-01-08T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2021-01-11T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2021-01-12T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-12T16:00:00+00:00,1.21548,,,,
eurusd,2021-01-12T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurusd,2021-01-13T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2021-02-23T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2021-02-24T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-02-24T12:00:00+00:00,1.21723,,,,
eurusd,2021-02-25T04:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.21723,2021-02-25T04:00:00+00:00,True,True,False
eurusd,2021-03-01T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2021-03-02T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-03-02T16:00:00+00:00,1.20589,,,,
eurusd,2021-03-03T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurusd,2021-03-03T20:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.20589,2021-03-03T20:00:00+00:00,False,False,True
eurusd,2021-04-13T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2021-04-16T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-04-16T00:00:00+00:00,1.19746,,,,
eurusd,2021-04-16T04:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.19746,2021-04-16T04:00:00+00:00,True,True,False
eurusd,2021-06-14T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2021-06-15T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-06-15T04:00:00+00:00,1.21231,,,,
eurusd,2021-06-15T08:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.21231,2021-06-15T08:00:00+00:00,False,False,True
eurusd,2021-08-31T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2021-09-01T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-09-01T04:00:00+00:00,1.18135,,,,
eurusd,2021-09-02T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.18135,2021-09-02T12:00:00+00:00,True,True,False
eurusd,2021-09-16T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2021-09-17T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-09-17T12:00:00+00:00,1.17287,,,,
eurusd,2021-09-17T20:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.17287,2021-09-17T20:00:00+00:00,False,False,True
eurusd,2022-01-03T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-01-03T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-01-03T04:00:00+00:00,1.135,,,,
eurusd,2022-01-03T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.135,2022-01-03T08:00:00+00:00,True,True,False
eurusd,2022-01-11T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-01-14T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-01-14T12:00:00+00:00,1.1456,,,,
eurusd,2022-01-14T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurusd,2022-01-14T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2022-01-21T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2022-01-21T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-01-21T12:00:00+00:00,1.13261,,,,
eurusd,2022-01-24T08:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.13261,2022-01-24T08:00:00+00:00,False,False,True
eurusd,2022-02-04T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-02-08T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-02-08T04:00:00+00:00,1.14306,,,,
eurusd,2022-02-10T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.14306,2022-02-10T08:00:00+00:00,True,True,False
eurusd,2022-02-21T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2022-02-22T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-02-22T08:00:00+00:00,1.12929,,,,
eurusd,2022-02-24T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.12929,2022-02-24T00:00:00+00:00,False,False,True
eurusd,2022-05-24T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-05-25T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-05-25T08:00:00+00:00,1.0686,,,,
eurusd,2022-05-30T00:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.0686,2022-05-30T00:00:00+00:00,True,True,False
eurusd,2022-06-10T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2022-06-15T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-06-15T04:00:00+00:00,1.0424,,,,
eurusd,2022-06-15T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.0424,2022-06-15T12:00:00+00:00,False,False,True
eurusd,2022-08-11T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-08-12T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-08-12T08:00:00+00:00,1.03083,,,,
eurusd,2022-08-12T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurusd,2022-08-12T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2022-08-15T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2022-08-17T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-08-17T12:00:00+00:00,1.01453,,,,
eurusd,2022-08-18T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.01453,2022-08-18T12:00:00+00:00,False,False,True
eurusd,2022-09-13T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-09-13T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,long,SEARCH_TOUCH,reverse cross before touch,,,,,,
eurusd,2022-10-25T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-10-27T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-10-27T12:00:00+00:00,1.00512,,,,
eurusd,2022-10-27T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurusd,2022-10-27T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2022-11-03T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2022-11-04T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-11-04T12:00:00+00:00,0.9751,,,,
eurusd,2022-11-04T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurusd,2022-11-04T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2022-11-07T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2022-11-09T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2022-11-09T16:00:00+00:00,1.00526,,,,
eurusd,2022-11-10T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
eurusd,2022-11-10T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.00526,2022-11-10T12:00:00+00:00,True,True,False
eurusd,2023-02-07T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2023-02-09T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-02-09T08:00:00+00:00,1.07324,,,,
eurusd,2023-02-10T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.07324,2023-02-10T00:00:00+00:00,False,False,True
eurusd,2023-03-14T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2023-03-15T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-03-15T08:00:00+00:00,1.07435,,,,
eurusd,2023-03-15T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,long,ARMED,reverse cross while armed,,,,,,
eurusd,2023-03-20T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2023-03-24T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-03-24T08:00:00+00:00,1.08309,,,,
eurusd,2023-03-28T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.08309,2023-03-28T08:00:00+00:00,True,True,False
eurusd,2023-05-12T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2023-05-16T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-05-16T04:00:00+00:00,1.08628,,,,
eurusd,2023-05-17T04:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.08628,2023-05-17T04:00:00+00:00,False,False,True
eurusd,2023-06-15T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2023-06-20T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-06-20T12:00:00+00:00,1.09357,,,,
eurusd,2023-06-21T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.09357,2023-06-21T12:00:00+00:00,True,True,False
eurusd,2023-08-01T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2023-08-01T20:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-08-01T20:00:00+00:00,1.09805,,,,
eurusd,2023-08-04T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurusd,2023-08-08T04:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.09805,2023-08-08T04:00:00+00:00,False,False,True
eurusd,2023-11-03T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2023-11-07T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-11-07T08:00:00+00:00,1.07063,,,,
eurusd,2023-11-08T20:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.07063,2023-11-08T20:00:00+00:00,True,True,False
eurusd,2023-12-08T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
eurusd,2023-12-12T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-12-12T04:00:00+00:00,1.07641,,,,
eurusd,2023-12-12T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
eurusd,2023-12-12T12:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
eurusd,2023-12-13T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
eurusd,2023-12-15T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-12-15T16:00:00+00:00,1.09166,,,,
eurusd,2023-12-18T04:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.09166,2023-12-18T04:00:00+00:00,True,True,False
