timeframe,direction,horizon_bars,conditions,samples,base_rate,hit50_rate,rate_diff,lift
d1,bull,10,rsi_up3+adx_up3,934,0.71484931,0.68950749,-0.02534181,0.96454944
d1,bull,10,rsi_up3+adx_cross25_up,112,0.71484931,0.61607143,-0.09877788,0.86182000
d1,bull,10,rsi_up3+di_cross_up,598,0.71484931,0.70735786,-0.00749145,0.98952025
d1,bull,10,rsi_up3+di_spread_up3,4350,0.71484931,0.71080460,-0.00404471,0.99434187
d1,bull,10,rsi_up3+ema20_slope_up3,3547,0.71484931,0.70764026,-0.00720905,0.98991529
d1,bull,10,rsi_up3+price20_cross_up,761,0.71484931,0.71747700,0.00262770,1.00367588
d1,bull,10,rsi_up3+price200_cross_up,254,0.71484931,0.68897638,-0.02587293,0.96380646
d1,bull,10,rsi_up3+breakout20_up,1086,0.71484931,0.69705341,-0.01779590,0.97510539
d1,bull,10,rsi_up3+atr_expand,259,0.71484931,0.70270270,-0.01214660,0.98300816
d1,bull,10,rsi_up3+bb_expand,1409,0.71484931,0.70617459,-0.00867471,0.98786498
d1,bull,10,rsi_up3+body_expand,1953,0.71484931,0.68919611,-0.02565320,0.96411384
d1,bull,10,rsi_cross50_up+rsi_cross55_up,270,0.71484931,0.67777778,-0.03707153,0.94814078
d1,bull,10,rsi_cross50_up+macd_cross_up,142,0.71484931,0.71830986,0.00346055,1.00484096
d1,bull,10,rsi_cross50_up+macd_accel_up,1083,0.71484931,0.71560480,0.00075550,1.00105686
d1,bull,10,rsi_cross50_up+di_cross_up,409,0.71484931,0.68948655,-0.02536275,0.96452014
d1,bull,10,rsi_cross50_up+di_spread_up3,582,0.71484931,0.70446735,-0.01038195,0.98547673
d1,bull,10,rsi_cross50_up+ema20_slope_up3,530,0.71484931,0.70566038,-0.00918893,0.98714564
d1,bull,10,rsi_cross50_up+price20_cross_up,903,0.71484931,0.73311185,0.01826254,1.02554740
d1,bull,10,rsi_cross50_up+price200_cross_up,107,0.71484931,0.71028037,-0.00456893,0.99360854
d1,bull,10,rsi_cross50_up+body_expand,575,0.71484931,0.72000000,0.00515069,1.00720529
d1,bull,10,rsi_cross55_up+macd_cross_up,151,0.71484931,0.69536424,-0.01948507,0.97274241
d1,bull,10,rsi_cross55_up+macd_accel_up,1054,0.71484931,0.70398482,-0.01086449,0.98480171
d1,bull,10,rsi_cross55_up+di_cross_up,284,0.71484931,0.70070423,-0.01414508,0.98021250
d1,bull,10,rsi_cross55_up+di_spread_up3,596,0.71484931,0.70302013,-0.01182917,0.98345222
d1,bull,10,rsi_cross55_up+ema20_slope_up3,1143,0.71484931,0.70691164,-0.00793767,0.98889602
d1,bull,10,rsi_cross55_up+price20_cross_up,313,0.71484931,0.69648562,-0.01836368,0.97431111
d1,bull,10,rsi_cross55_up+price200_cross_up,113,0.71484931,0.69026549,-0.02458382,0.96560979
d1,bull,10,rsi_cross55_up+breakout20_up,143,0.71484931,0.70629371,-0.00855560,0.98803161
d1,bull,10,rsi_cross55_up+body_expand,578,0.71484931,0.70934256,-0.00550674,0.99229664
d1,bull,10,macd_cross_up+macd_accel_up,890,0.71484931,0.71123596,-0.00361335,0.99494530
d1,bull,10,macd_cross_up+di_cross_up,127,0.71484931,0.66141732,-0.05343198,0.92525420
d1,bull,10,macd_cross_up+di_spread_up3,603,0.71484931,0.72139303,0.00654373,1.00915400
d1,bull,10,macd_cross_up+ema20_slope_up3,505,0.71484931,0.71287129,-0.00197802,0.99723296
d1,bull,10,macd_cross_up+price20_cross_up,193,0.71484931,0.71502591,0.00017660,1.00024705
d1,bull,10,macd_cross_up+breakout20_up,122,0.71484931,0.67213115,-0.04271816,0.94024173
d1,bull,10,macd_cross_up+body_expand,347,0.71484931,0.67723343,-0.03761588,0.94737929
d1,bull,10,macd_accel_up+adx_up3,1730,0.71484931,0.71271676,-0.00213254,0.99701680
d1,bull,10,macd_accel_up+adx_cross25_up,180,0.71484931,0.65555556,-0.05929375,0.91705420
d1,bull,10,macd_accel_up+di_cross_up,933,0.71484931,0.69346195,-0.02138735,0.97008131
d1,bull,10,macd_accel_up+di_spread_up3,5257,0.71484931,0.71257371,-0.00227559,0.99681668
d1,bull,10,macd_accel_up+ema20_slope_up3,5778,0.71484931,0.71218415,-0.00266516,0.99627172
d1,bull,10,macd_accel_up+price20_cross_up,1254,0.71484931,0.71929825,0.00444894,1.00622361
d1,bull,10,macd_accel_up+price200_cross_up,433,0.71484931,0.69515012,-0.01969919,0.97244288
d1,bull,10,macd_accel_up+breakout20_up,1433,0.71484931,0.69783671,-0.01701260,0.97620114
d1,bull,10,macd_accel_up+atr_expand,350,0.71484931,0.74000000,0.02515069,1.03518321
d1,bull,10,macd_accel_up+bb_expand,2487,0.71484931,0.72255730,0.00770799,1.01078268
d1,bull,10,macd_accel_up+body_expand,3276,0.71484931,0.70115995,-0.01368935,0.98085001
d1,bull,10,adx_up3+adx_cross25_up,245,0.71484931,0.70612245,-0.00872686,0.98779203
d1,bull,10,adx_up3+di_spread_up3,987,0.71484931,0.69908815,-0.01576116,0.97795177
d1,bull,10,adx_up3+ema20_slope_up3,2026,0.71484931,0.69151037,-0.02333894,0.96735125
d1,bull,10,adx_up3+breakout20_up,543,0.71484931,0.67403315,-0.04081616,0.94290243
d1,bull,10,adx_up3+atr_expand,327,0.71484931,0.81039755,0.09554825,1.13366208
d1,bull,10,adx_up3+bb_expand,2098,0.71484931,0.72592946,0.01108015,1.01549998
d1,bull,10,adx_up3+body_expand,926,0.71484931,0.73218143,0.01733212,1.02424584
d1,bull,10,adx_cross25_up+di_spread_up3,110,0.71484931,0.67272727,-0.04212203,0.94107565
d1,bull,10,adx_cross25_up+ema20_slope_up3,217,0.71484931,0.69585253,-0.01899677,0.97342549
d1,bull,10,adx_cross25_up+bb_expand,231,0.71484931,0.70995671,-0.00489260,0.99315577
d1,bull,10,adx_cross25_up+body_expand,110,0.71484931,0.73636364,0.02151433,1.03009632
d1,bull,10,di_cross_up+di_spread_up3,613,0.71484931,0.70146819,-0.01338112,0.98128121
d1,bull,10,di_cross_up+ema20_slope_up3,496,0.71484931,0.69758065,-0.01726866,0.97584294
d1,bull,10,di_cross_up+price20_cross_up,423,0.71484931,0.70212766,-0.01272165,0.98220374
d1,bull,10,di_cross_up+price200_cross_up,84,0.71484931,0.63095238,-0.08389692,0.88263691
d1,bull,10,di_cross_up+body_expand,417,0.71484931,0.68345324,-0.03139607,0.95608016
d1,bull,10,di_spread_up3+ema20_slope_up3,3765,0.71484931,0.70783533,-0.00701398,0.99018817
d1,bull,10,di_spread_up3+price20_cross_up,637,0.71484931,0.71271586,-0.00213345,0.99701553
d1,bull,10,di_spread_up3+price200_cross_up,230,0.71484931,0.70434783,-0.01050148,0.98530952
d1,bull,10,di_spread_up3+breakout20_up,1042,0.71484931,0.69481766,-0.02003165,0.97197780
d1,bull,10,di_spread_up3+atr_expand,271,0.71484931,0.69372694,-0.02112237,0.97045200
d1,bull,10,di_spread_up3+bb_expand,1532,0.71484931,0.71409922,-0.00075009,0.99895070
d1,bull,10,di_spread_up3+body_expand,1887,0.71484931,0.69740329,-0.01744602,0.97559483
d1,bull,10,ema20_slope_up3+price20_cross_up,557,0.71484931,0.71813285,0.00328355,1.00459335
d1,bull,10,ema20_slope_up3+price200_cross_up,272,0.71484931,0.72426471,0.00941540,1.01317117
d1,bull,10,ema20_slope_up3+breakout20_up,1506,0.71484931,0.69521912,-0.01963018,0.97253941
d1,bull,10,ema20_slope_up3+atr_expand,380,0.71484931,0.75263158,0.03778227,1.05285348
d1,bull,10,ema20_slope_up3+bb_expand,2531,0.71484931,0.71039115,-0.00445816,0.99376350
d1,bull,10,ema20_slope_up3+body_expand,3500,0.71484931,0.70914286,-0.00570645,0.99201727
d1,bull,10,price20_cross_up+price200_cross_up,140,0.71484931,0.70714286,-0.00770645,0.98921948
d1,bull,10,price20_cross_up+body_expand,645,0.71484931,0.70232558,-0.01252372,0.98248061
d1,bull,10,price200_cross_up+breakout20_up,87,0.71484931,0.71264368,-0.00220563,0.99691456
d1,bull,10,price200_cross_up+bb_expand,95,0.71484931,0.69473684,-0.02011246,0.97186475
d1,bull,10,price200_cross_up+body_expand,223,0.71484931,0.65022422,-0.06462509,0.90959621
d1,bull,10,breakout20_up+atr_expand,89,0.71484931,0.71910112,0.00425182,1.00594785
d1,bull,10,breakout20_up+bb_expand,853,0.71484931,0.71277843,-0.00207088,0.99710306
d1,bull,10,breakout20_up+body_expand,674,0.71484931,0.68842730,-0.02642201,0.96303836
d1,bull,10,atr_expand+bb_expand,493,0.71484931,0.79716024,0.08231094,1.11514446
d1,bull,10,atr_expand+body_expand,373,0.71484931,0.74798928,0.03313997,1.04635938
d1,bull,10,bb_expand+body_expand,1346,0.71484931,0.72956909,0.01471979,1.02059146
d1,bull,10,price20_bull+price200_bull+macd_bull,6419,0.71484931,0.71522044,0.00037113,1.00051918
d1,bull,10,price20_bull+price200_bull+volatility,2259,0.71484931,0.77777778,0.06292847,1.08803040
d1,bull,10,price20_bull+price200_bull+macd_bull+volatility,1546,0.71484931,0.80012937,0.08528006,1.11929796
d1,bull,10,price200_bull+macd_bull+volatility,1663,0.71484931,0.79675286,0.08190355,1.11457457
d1,bull,10,price200_bull+macd_bull+di_bull+volatility,1489,0.71484931,0.79314976,0.07830046,1.10953422
d1,bull,10,price200_bull+volatility+bb_bull,2144,0.71484931,0.78125000,0.06640069,1.09288768
d1,bull,10,trend_bull+volatility+body_bull,624,0.71484931,0.75480769,0.03995839,1.05589764
d1,bull,10,trend_bull+price20_bull+macd_bull+volatility,1075,0.71484931,0.79906977,0.08422046,1.11781569
d1,bull,10,macd_bull+di_bull+volatility+bb_bull,2073,0.71484931,0.78195851,0.06710921,1.09387882
d1,bull,10,ema20_slope_up3+macd_accel_up+di_spread_up3,3265,0.71484931,0.70750383,-0.00734548,0.98972444
d1,bull,20,trend_bull,9837,0.79930272,0.79780421,-0.00149851,0.99812523
d1,bull,20,price20_bull,11727,0.79930272,0.80139848,0.00209576,1.00262199
d1,bull,20,price200_bull,12917,0.79930272,0.79995355,0.00065083,1.00081425
d1,bull,20,ema20_rising,11727,0.79930272,0.80139848,0.00209576,1.00262199
d1,bull,20,ema200_rising,12917,0.79930272,0.79995355,0.00065083,1.00081425
d1,bull,20,momentum_bull,7895,0.79930272,0.79886004,-0.00044268,0.99944616
d1,bull,20,rsi60,5248,0.79930272,0.78506098,-0.01424174,0.98218229
d1,bull,20,macd_bull,11022,0.79930272,0.79985484,0.00055212,1.00069075
d1,bull,20,macd_rising,10940,0.79930272,0.79478976,-0.00451296,0.99435388
d1,bull,20,adx25,7908,0.79930272,0.80728376,0.00798104,1.00998501
d1,bull,20,adx_rising,10183,0.79930272,0.80084454,0.00154182,1.00192896
d1,bull,20,di_bull,11900,0.79930272,0.79235294,-0.00694978,0.99130520
d1,bull,20,di_strong_bull,8561,0.79930272,0.79301483,-0.00628789,0.99213329
d1,bull,20,volatility,6213,0.79930272,0.82729760,0.02799488,1.03502413
d1,bull,20,bb_bull,11437,0.79930272,0.80405701,0.00475429,1.00594804
d1,bull,20,bb_upper,5086,0.79930272,0.79453401,-0.00476871,0.99403392
d1,bull,20,body_bull,4434,0.79930272,0.80108254,0.00177982,1.00222672
d1,bull,20,rsi_up1,4836,0.79930272,0.79425145,-0.00505127,0.99368040
d1,bull,20,rsi_up3,5614,0.79930272,0.79533310,-0.00396962,0.99503364
d1,bull,20,rsi_cross50_up,1243,0.79930272,0.79967820,0.00037548,1.00046976
d1,bull,20,rsi_cross55_up,1239,0.79930272,0.79338176,-0.00592096,0.99259234
d1,bull,20,macd_cross_up,890,0.79930272,0.78764045,-0.01166227,0.98540944
d1,bull,20,macd_accel_up,10940,0.79930272,0.79478976,-0.00451296,0.99435388
d1,bull,20,adx_up3,3447,0.79930272,0.80794894,0.00864622,1.01081720
d1,bull,20,adx_cross25_up,371,0.79930272,0.79514825,-0.00415447,0.99480238
d1,bull,20,di_cross_up,1059,0.79930272,0.77431539,-0.02498733,0.96873859
d1,bull,20,di_spread_up3,5951,0.79930272,0.79499244,-0.00431028,0.99460745
d1,bull,20,ema20_slope_up3,11718,0.79930272,0.80192866,0.00262594,1.00328528
d1,bull,20,price20_cross_up,1469,0.79930272,0.79714091,-0.00216181,0.99729538
d1,bull,20,price200_cross_up,512,0.79930272,0.80273438,0.00343165,1.00429331
d1,bull,20,breakout20_up,1508,0.79930272,0.78183024,-0.01747248,0.97814035
d1,bull,20,atr_expand,936,0.79930272,0.83547009,0.03616737,1.04524865
d1,bull,20,bb_expand,4779,0.79930272,0.80602637,0.00672365,1.00841189
d1,bull,20,body_expand,6417,0.79930272,0.79803647,-0.00126625,0.99841580
d1,bull,20,trend_bull+price20_bull,6763,0.79930272,0.80171522,0.00241249,1.00301825
d1,bull,20,trend_bull+price200_bull,9567,0.79930272,0.79847392,-0.00082880,0.99896310
d1,bull,20,trend_bull+ema20_rising,6763,0.79930272,0.80171522,0.00241249,1.00301825
d1,bull,20,trend_bull+ema200_rising,9567,0.79930272,0.79847392,-0.00082880,0.99896310
d1,bull,20,trend_bull+momentum_bull,5024,0.79930272,0.80473726,0.00543454,1.00679910
d1,bull,20,trend_bull+rsi60,3622,0.79930272,0.79983435,0.00053163,1.00066511
d1,bull,20,trend_bull+macd_bull,4635,0.79930272,0.80064725,0.00134453,1.00168213
d1,bull,20,trend_bull+macd_rising,4532,0.79930272,0.79126214,-0.00804058,0.98994050
d1,bull,20,trend_bull+adx25,3914,0.79930272,0.78819622,-0.01110650,0.98610476
d1,bull,20,trend_bull+adx_rising,4520,0.79930272,0.80243363,0.00313091,1.00391705
d1,bull,20,trend_bull+di_bull,6892,0.79930272,0.79062681,-0.00867591,0.98914566
d1,bull,20,trend_bull+di_strong_bull,5263,0.79930272,0.79479384,-0.00450888,0.99435899
d1,bull,20,trend_bull+volatility,2715,0.79930272,0.82467772,0.02537500,1.03174642
d1,bull,20,trend_bull+bb_bull,6277,0.79930272,0.80548032,0.00617760,1.00772874
d1,bull,20,trend_bull+bb_upper,2935,0.79930272,0.80068143,0.00137871,1.00172489
d1,bull,20,trend_bull+body_bull,2111,0.79930272,0.80625296,0.00695024,1.00869538
d1,bull,20,trend_bull+rsi_up1,2002,0.79930272,0.80219780,0.00289508,1.00362201
d1,bull,20,trend_bull+rsi_up3,2250,0.79930272,0.79955556,0.00025284,1.00031632
d1,bull,20,trend_bull+rsi_cross50_up,515,0.79930272,0.79611650,-0.00318622,0.99601376
d1,bull,20,trend_bull+rsi_cross55_up,629,0.79930272,0.77901431,-0.02028841,0.97461736
d1,bull,20,trend_bull+macd_cross_up,355,0.79930272,0.79436620,-0.00493652,0.99382396
d1,bull,20,trend_bull+macd_accel_up,4532,0.79930272,0.79126214,-0.00804058,0.98994050
d1,bull,20,trend_bull+adx_up3,1546,0.79930272,0.79236740,-0.00693532,0.99132329
d1,bull,20,trend_bull+adx_cross25_up,171,0.79930272,0.78947368,-0.00982904,0.98770299
d1,bull,20,trend_bull+di_cross_up,420,0.79930272,0.76904762,-0.03025510,0.96214813
d1,bull,20,trend_bull+di_spread_up3,2364,0.79930272,0.79864636,-0.00065636,0.99917884
d1,bull,20,trend_bull+ema20_slope_up3,6971,0.79930272,0.80232391,0.00302119,1.00377979
d1,bull,20,trend_bull+price20_cross_up,617,0.79930272,0.78606159,-0.01324113,0.98343415
d1,bull,20,trend_bull+price200_cross_up,81,0.79930272,0.71604938,-0.08325334,0.89584254
d1,bull,20,trend_bull+breakout20_up,959,0.79930272,0.79770594,-0.00159678,0.99800229
d1,bull,20,trend_bull+atr_expand,448,0.79930272,0.87053571,0.07123299,1.08911892
d1,bull,20,trend_bull+bb_expand,2146,0.79930272,0.81127679,0.01197407,1.01498065
d1,bull,20,trend_bull+body_expand,2926,0.79930272,0.80280246,0.00349974,1.00437849
d1,bull,20,price20_bull+price200_bull,9134,0.79930272,0.80194876,0.00264604,1.00331044
d1,bull,20,price20_bull+ema20_rising,11727,0.79930272,0.80139848,0.00209576,1.00262199
d1,bull,20,price20_bull+ema200_rising,9134,0.79930272,0.80194876,0.00264604,1.00331044
d1,bull,20,price20_bull+momentum_bull,7876,0.79930272,0.80015236,0.00084964,1.00106298
d1,bull,20,price20_bull+rsi60,5232,0.79930272,0.78650612,-0.01279660,0.98399029
d1,bull,20,price20_bull+macd_bull,8757,0.79930272,0.79958890,0.00028618,1.00035804
d1,bull,20,price20_bull+macd_rising,6719,0.79930272,0.80130972,0.00200700,1.00251094
d1,bull,20,price20_bull+adx25,4400,0.79930272,0.79477273,-0.00452999,0.99433257
d1,bull,20,price20_bull+adx_rising,5855,0.79930272,0.79368061,-0.00562211,0.99296624
d1,bull,20,price20_bull+di_bull,10279,0.79930272,0.79735383,-0.00194889,0.99756176
d1,bull,20,price20_bull+di_strong_bull,8123,0.79930272,0.79490336,-0.00439936,0.99449600
d1,bull,20,price20_bull+volatility,3057,0.79930272,0.84232908,0.04302636,1.05382987
d1,bull,20,price20_bull+bb_bull,10857,0.79930272,0.80252372,0.00322100,1.00402976
d1,bull,20,price20_bull+bb_upper,5086,0.79930272,0.79453401,-0.00476871,0.99403392
d1,bull,20,price20_bull+body_bull,3250,0.79930272,0.80246154,0.00315882,1.00395197
d1,bull,20,price20_bull+rsi_up1,3282,0.79930272,0.79250457,-0.00679815,0.99149490
d1,bull,20,price20_bull+rsi_up3,4174,0.79930272,0.79324389,-0.00605883,0.99241986
d1,bull,20,price20_bull+rsi_cross50_up,1112,0.79930272,0.80395683,0.00465411,1.00582272
d1,bull,20,price20_bull+rsi_cross55_up,1239,0.79930272,0.79338176,-0.00592096,0.99259234
d1,bull,20,price20_bull+macd_cross_up,645,0.79930272,0.79379845,-0.00550427,0.99311366
d1,bull,20,price20_bull+macd_accel_up,6719,0.79930272,0.80130972,0.00200700,1.00251094
d1,bull,20,price20_bull+adx_up3,2021,0.79930272,0.77585354,-0.02344918,0.97066295
d1,bull,20,price20_bull+adx_cross25_up,216,0.79930272,0.77314815,-0.02615457,0.96727826
d1,bull,20,price20_bull+di_cross_up,800,0.79930272,0.78500000,-0.01430272,0.98210600
d1,bull,20,price20_bull+di_spread_up3,4230,0.79930272,0.79361702,-0.00568570,0.99288668
d1,bull,20,price20_bull+ema20_slope_up3,10641,0.79930272,0.80142844,0.00212572,1.00265946
d1,bull,20,price20_bull+price20_cross_up,1469,0.79930272,0.79714091,-0.00216181,0.99729538
d1,bull,20,price20_bull+price200_cross_up,355,0.79930272,0.80281690,0.00351418,1.00439656
d1,bull,20,price20_bull+breakout20_up,1508,0.79930272,0.78183024,-0.01747248,0.97814035
d1,bull,20,price20_bull+atr_expand,350,0.79930272,0.80285714,0.00355442,1.00444690
d1,bull,20,price20_bull+bb_expand,2524,0.79930272,0.78605388,-0.01324884,0.98342451
d1,bull,20,price20_bull+body_expand,3502,0.79930272,0.79326099,-0.00604173,0.99244125
d1,bull,20,price200_bull+ema20_rising,9134,0.79930272,0.80194876,0.00264604,1.00331044
d1,bull,20,price200_bull+ema200_rising,12917,0.79930272,0.79995355,0.00065083,1.00081425
d1,bull,20,price200_bull+momentum_bull,6676,0.79930272,0.80212702,0.00282430,1.00353346
d1,bull,20,price200_bull+rsi60,4737,0.79930272,0.79037365,-0.00892907,0.98882893
d1,bull,20,price200_bull+macd_bull,6859,0.79930272,0.79734655,-0.00195617,0.99755266
d1,bull,20,price200_bull+macd_rising,6529,0.79930272,0.79353653,-0.00576619,0.99278597
d1,bull,20,price200_bull+adx25,4985,0.79930272,0.78776329,-0.01153943,0.98556313
d1,bull,20,price200_bull+adx_rising,6128,0.79930272,0.80107702,0.00177430,1.00221981
d1,bull,20,price200_bull+di_bull,9149,0.79930272,0.79188982,-0.00741290,0.99072580
d1,bull,20,price200_bull+di_strong_bull,7042,0.79930272,0.79352457,-0.00577815,0.99277101
d1,bull,20,price200_bull+volatility,3466,0.79930272,0.83410271,0.03479999,1.04353794
d1,bull,20,price200_bull+bb_bull,8592,0.79930272,0.80365456,0.00435184,1.00544455
d1,bull,20,price200_bull+bb_upper,4138,0.79930272,0.79337844,-0.00592428,0.99258819
d1,bull,20,price200_bull+body_bull,2978,0.79930272,0.80322364,0.00392092,1.00490543
d1,bull,20,price200_bull+rsi_up1,2935,0.79930272,0.79659284,-0.00270988,0.99660970
d1,bull,20,price200_bull+rsi_up3,3488,0.79930272,0.79300459,-0.00629813,0.99212047
d1,bull,20,price200_bull+rsi_cross50_up,763,0.79930272,0.79554391,-0.00375881,0.99529738
d1,bull,20,price200_bull+rsi_cross55_up,914,0.79930272,0.78555799,-0.01374473,0.98280410
d1,bull,20,price200_bull+macd_cross_up,545,0.79930272,0.78715596,-0.01214676,0.98480331
d1,bull,20,price200_bull+macd_accel_up,6529,0.79930272,0.79353653,-0.00576619,0.99278597
d1,bull,20,price200_bull+adx_up3,2122,0.79930272,0.79076343,-0.00853929,0.98931658
d1,bull,20,price200_bull+adx_cross25_up,234,0.79930272,0.77777778,-0.02152494,0.97307035
d1,bull,20,price200_bull+di_cross_up,616,0.79930272,0.77272727,-0.02657545,0.96675171
d1,bull,20,price200_bull+di_spread_up3,3614,0.79930272,0.79634754,-0.00295518,0.99630280
d1,bull,20,price200_bull+ema20_slope_up3,9207,0.79930272,0.80221571,0.00291299,1.00364441
d1,bull,20,price200_bull+price20_cross_up,896,0.79930272,0.79129464,-0.00800808,0.98998117
d1,bull,20,price200_bull+price200_cross_up,512,0.79930272,0.80273438,0.00343165,1.00429331
d1,bull,20,price200_bull+breakout20_up,1328,0.79930272,0.79066265,-0.00864007,0.98919049
d1,bull,20,price200_bull+atr_expand,505,0.79930272,0.84752475,0.04822203,1.06033012
d1,bull,20,price200_bull+bb_expand,2743,0.79930272,0.80860372,0.00930100,1.01163639
d1,bull,20,price200_bull+body_expand,3844,0.79930272,0.80072841,0.00142569,1.00178366
d1,bull,20,ema20_rising+ema200_rising,9134,0.79930272,0.80194876,0.00264604,1.00331044
d1,bull,20,ema20_rising+momentum_bull,7876,0.79930272,0.80015236,0.00084964,1.00106298
d1,bull,20,ema20_rising+rsi60,5232,0.79930272,0.78650612,-0.01279660,0.98399029
d1,bull,20,ema20_rising+macd_bull,8757,0.79930272,0.79958890,0.00028618,1.00035804
d1,bull,20,ema20_rising+macd_rising,6719,0.79930272,0.80130972,0.00200700,1.00251094
d1,bull,20,ema20_rising+adx25,4400,0.79930272,0.79477273,-0.00452999,0.99433257
d1,bull,20,ema20_rising+adx_rising,5855,0.79930272,0.79368061,-0.00562211,0.99296624
d1,bull,20,ema20_rising+di_bull,10279,0.79930272,0.79735383,-0.00194889,0.99756176
d1,bull,20,ema20_rising+di_strong_bull,8123,0.79930272,0.79490336,-0.00439936,0.99449600
d1,bull,20,ema20_rising+volatility,3057,0.79930272,0.84232908,0.04302636,1.05382987
d1,bull,20,ema20_rising+bb_bull,10857,0.79930272,0.80252372,0.00322100,1.00402976
d1,bull,20,ema20_rising+bb_upper,5086,0.79930272,0.79453401,-0.00476871,0.99403392
d1,bull,20,ema20_rising+body_bull,3250,0.79930272,0.80246154,0.00315882,1.00395197
d1,bull,20,ema20_rising+rsi_up1,3282,0.79930272,0.79250457,-0.00679815,0.99149490
d1,bull,20,ema20_rising+rsi_up3,4174,0.79930272,0.79324389,-0.00605883,0.99241986
d1,bull,20,ema20_rising+rsi_cross50_up,1112,0.79930272,0.80395683,0.00465411,1.00582272
d1,bull,20,ema20_rising+rsi_cross55_up,1239,0.79930272,0.79338176,-0.00592096,0.99259234
d1,bull,20,ema20_rising+macd_cross_up,645,0.79930272,0.79379845,-0.00550427,0.99311366
d1,bull,20,ema20_rising+macd_accel_up,6719,0.79930272,0.80130972,0.00200700,1.00251094
d1,bull,20,ema20_rising+adx_up3,2021,0.79930272,0.77585354,-0.02344918,0.97066295
d1,bull,20,ema20_rising+adx_cross25_up,216,0.79930272,0.77314815,-0.02615457,0.96727826
d1,bull,20,ema20_rising+di_cross_up,800,0.79930272,0.78500000,-0.01430272,0.98210600
d1,bull,20,ema20_rising+di_spread_up3,4230,0.79930272,0.79361702,-0.00568570,0.99288668
d1,bull,20,ema20_rising+ema20_slope_up3,10641,0.79930272,0.80142844,0.00212572,1.00265946
d1,bull,20,ema20_rising+price20_cross_up,1469,0.79930272,0.79714091,-0.00216181,0.99729538
d1,bull,20,ema20_rising+price200_cross_up,355,0.79930272,0.80281690,0.00351418,1.00439656
d1,bull,20,ema20_rising+breakout20_up,1508,0.79930272,0.78183024,-0.01747248,0.97814035
d1,bull,20,ema20_rising+atr_expand,350,0.79930272,0.80285714,0.00355442,1.00444690
d1,bull,20,ema20_rising+bb_expand,2524,0.79930272,0.78605388,-0.01324884,0.98342451
d1,bull,20,ema20_rising+body_expand,3502,0.79930272,0.79326099,-0.00604173,0.99244125
d1,bull,20,ema200_rising+momentum_bull,6676,0.79930272,0.80212702,0.00282430,1.00353346
d1,bull,20,ema200_rising+rsi60,4737,0.79930272,0.79037365,-0.00892907,0.98882893
d1,bull,20,ema200_rising+macd_bull,6859,0.79930272,0.79734655,-0.00195617,0.99755266
d1,bull,20,ema200_rising+macd_rising,6529,0.79930272,0.79353653,-0.00576619,0.99278597
d1,bull,20,ema200_rising+adx25,4985,0.79930272,0.78776329,-0.01153943,0.98556313
d1,bull,20,ema200_rising+adx_rising,6128,0.79930272,0.80107702,0.00177430,1.00221981
d1,bull,20,ema200_rising+di_bull,9149,0.79930272,0.79188982,-0.00741290,0.99072580
d1,bull,20,ema200_rising+di_strong_bull,7042,0.79930272,0.79352457,-0.00577815,0.99277101
d1,bull,20,ema200_rising+volatility,3466,0.79930272,0.83410271,0.03479999,1.04353794
d1,bull,20,ema200_rising+bb_bull,8592,0.79930272,0.80365456,0.00435184,1.00544455
d1,bull,20,ema200_rising+bb_upper,4138,0.79930272,0.79337844,-0.00592428,0.99258819
d1,bull,20,ema200_rising+body_bull,2978,0.79930272,0.80322364,0.00392092,1.00490543
d1,bull,20,ema200_rising+rsi_up1,2935,0.79930272,0.79659284,-0.00270988,0.99660970
d1,bull,20,ema200_rising+rsi_up3,3488,0.79930272,0.79300459,-0.00629813,0.99212047
d1,bull,20,ema200_rising+rsi_cross50_up,763,0.79930272,0.79554391,-0.00375881,0.99529738
d1,bull,20,ema200_rising+rsi_cross55_up,914,0.79930272,0.78555799,-0.01374473,0.98280410
d1,bull,20,ema200_rising+macd_cross_up,545,0.79930272,0.78715596,-0.01214676,0.98480331
d1,bull,20,ema200_rising+macd_accel_up,6529,0.79930272,0.79353653,-0.00576619,0.99278597
d1,bull,20,ema200_rising+adx_up3,2122,0.79930272,0.79076343,-0.00853929,0.98931658
d1,bull,20,ema200_rising+adx_cross25_up,234,0.79930272,0.77777778,-0.02152494,0.97307035
d1,bull,20,ema200_rising+di_cross_up,616,0.79930272,0.77272727,-0.02657545,0.96675171
d1,bull,20,ema200_rising+di_spread_up3,3614,0.79930272,0.79634754,-0.00295518,0.99630280
d1,bull,20,ema200_rising+ema20_slope_up3,9207,0.79930272,0.80221571,0.00291299,1.00364441
d1,bull,20,ema200_rising+price20_cross_up,896,0.79930272,0.79129464,-0.00800808,0.98998117
d1,bull,20,ema200_rising+price200_cross_up,512,0.79930272,0.80273438,0.00343165,1.00429331
d1,bull,20,ema200_rising+breakout20_up,1328,0.79930272,0.79066265,-0.00864007,0.98919049
d1,bull,20,ema200_rising+atr_expand,505,0.79930272,0.84752475,0.04822203,1.06033012
d1,bull,20,ema200_rising+bb_expand,2743,0.79930272,0.80860372,0.00930100,1.01163639
d1,bull,20,ema200_rising+body_expand,3844,0.79930272,0.80072841,0.00142569,1.00178366
d1,bull,20,momentum_bull+rsi60,4823,0.79930272,0.78809869,-0.01120403,0.98598275
