timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bear,1,price20_cross_down,adx25,1428,0.06792717,0.00260772,347,0.06628242,-0.00811069,257,0.03501946,-0.00563095
h4,bear,1,price20_cross_down,adx_rising,952,0.07878151,0.01346206,251,0.07968127,0.00528817,233,0.04721030,0.00655989
h4,bear,1,price20_cross_down,di_bear,3168,0.07260101,0.00728156,817,0.07955936,0.00516625,627,0.05103668,0.01038628
h4,bear,1,price20_cross_down,di_strong_bear,1591,0.07919547,0.01387602,415,0.08674699,0.01235388,397,0.04282116,0.00217075
h4,bear,1,price20_cross_down,volatility,1596,0.07706767,0.01174822,359,0.09749304,0.02309993,215,0.06046512,0.01981471
h4,bear,1,price20_cross_down,bb_bear,3759,0.06783719,0.00251774,1037,0.08003857,0.00564546,670,0.03880597,-0.00184444
h4,bear,1,price20_cross_down,bb_lower,796,0.08919598,0.02387653,215,0.06976744,-0.00462567,133,0.06766917,0.02701877
h4,bear,1,price20_cross_down,body_bear,2684,0.07004471,0.00472526,725,0.07310345,-0.00128966,448,0.03125000,-0.00940041
h4,bear,1,price20_cross_down,rsi_down1,3873,0.06919700,0.00387755,1036,0.07432432,-0.00006878,671,0.03874814,-0.00190227
h4,bear,1,price20_cross_down,rsi_down3,2705,0.07060998,0.00529053,698,0.08309456,0.00870145,501,0.04191617,0.00126576
h4,bear,1,price20_cross_down,rsi_cross50_down,3169,0.06658252,0.00126307,805,0.08198758,0.00759447,531,0.04519774,0.00454733
h4,bear,1,price20_cross_down,rsi_cross45_down,1169,0.08554320,0.02022375,268,0.07462687,0.00023376,185,0.04864865,0.00799824
h4,bear,1,price20_cross_down,macd_cross_down,750,0.07866667,0.01334721,200,0.09500000,0.02060689,130,0.04615385,0.00550344
h4,bear,1,price20_cross_down,macd_accel_down,4267,0.06749473,0.00217527,1090,0.07247706,-0.00191604,770,0.04545455,0.00480414
h4,bear,1,price20_cross_down,adx_up3,52,0.03846154,-0.02685791,12,,,20,,
h4,bear,1,price20_cross_down,adx_cross25_up,13,,,1,,,3,,
h4,bear,1,price20_cross_down,di_cross_down,1398,0.08154506,0.01622561,339,0.08849558,0.01410247,216,0.05555556,0.01490515
h4,bear,1,price20_cross_down,di_spread_down3,2169,0.06915629,0.00383684,589,0.08658744,0.01219433,402,0.03980100,-0.00084941
h4,bear,1,price20_cross_down,ema20_slope_down3,1872,0.06677350,0.00145405,493,0.06693712,-0.00745599,318,0.04088050,0.00023010
h4,bear,1,price20_cross_down,price200_cross_down,455,0.06373626,-0.00158319,112,0.03571429,-0.03867882,65,0.04615385,0.00550344
h4,bear,1,price20_cross_down,breakout20_down,186,0.09139785,0.02607840,38,,,31,,
h4,bear,1,price20_cross_down,atr_expand,531,0.08474576,0.01942631,80,0.07500000,0.00060689,69,0.08695652,0.04630612
h4,bear,1,price20_cross_down,bb_expand,288,0.10416667,0.03884721,54,0.11111111,0.03671800,42,,
h4,bear,1,price20_cross_down,body_expand,2383,0.06084767,-0.00447178,654,0.07186544,-0.00252767,412,0.03640777,-0.00424264
h4,bear,1,body_bear,trend_bear,4125,0.06424242,-0.00063707,735,0.09931973,0.02640686,573,0.04712042,0.00081946
h4,bear,1,body_bear,price20_bear,8134,0.06909270,0.00421320,1986,0.07502518,0.00211231,1369,0.05113221,0.00483126
h4,bear,1,body_bear,price200_bear,6468,0.06663575,0.00175625,1277,0.08457322,0.01166035,1005,0.05174129,0.00544034
h4,bear,1,body_bear,ema20_falling,8134,0.06909270,0.00421320,1986,0.07502518,0.00211231,1369,0.05113221,0.00483126
h4,bear,1,body_bear,ema200_falling,6468,0.06663575,0.00175625,1277,0.08457322,0.01166035,1005,0.05174129,0.00544034
h4,bear,1,body_bear,momentum_bear,5500,0.06490909,0.00002959,1315,0.07376426,0.00085139,913,0.04162103,-0.00467993
h4,bear,1,body_bear,rsi40,4338,0.07906870,0.01418920,913,0.07338445,0.00047158,704,0.07528409,0.02898313
h4,bear,1,body_bear,macd_bear,6744,0.06969158,0.00481208,1728,0.07754630,0.00463343,1205,0.05643154,0.01013058
h4,bear,1,body_bear,macd_falling,10145,0.06830951,0.00343002,2411,0.07175446,-0.00115841,1761,0.04940375,0.00310279
h4,bear,1,body_bear,adx25,4988,0.07778669,0.01290719,1061,0.08199811,0.00908525,866,0.06466513,0.01836417
h4,bear,1,body_bear,adx_rising,5696,0.07426264,0.00938314,1336,0.06811377,-0.00479910,1021,0.06170421,0.01540326
h4,bear,1,body_bear,di_bear,7361,0.07077843,0.00589893,1767,0.07243916,-0.00047371,1322,0.05521936,0.00891841
h4,bear,1,body_bear,di_strong_bear,5745,0.07589208,0.01101258,1335,0.07865169,0.00573882,1064,0.06109023,0.01478927
h4,bear,1,body_bear,volatility,4193,0.08442642,0.01954693,840,0.11071429,0.03780142,613,0.07830343,0.03200247
h4,bear,1,body_bear,bb_bear,7822,0.07018665,0.00530716,1926,0.07528557,0.00237270,1350,0.05259259,0.00629164
h4,bear,1,body_bear,bb_lower,4868,0.07744454,0.01256504,1166,0.07461407,0.00170120,807,0.06567534,0.01937438
h4,bear,1,body_bear,rsi_down1,9524,0.06971861,0.00483911,2388,0.07370184,0.00078897,1683,0.04396910,-0.00233185
h4,bear,1,body_bear,rsi_down3,6594,0.07400667,0.00912718,1562,0.07682458,0.00391171,1107,0.05510388,0.00880293
h4,bear,1,body_bear,rsi_cross50_down,2337,0.07145914,0.00657964,611,0.07201309,-0.00089978,404,0.03712871,-0.00917224
h4,bear,1,body_bear,rsi_cross45_down,2311,0.07053224,0.00565274,606,0.08580858,0.01289571,391,0.03580563,-0.01049533
h4,bear,1,body_bear,macd_cross_down,1323,0.07482993,0.00995043,304,0.11842105,0.04550818,197,0.04060914,-0.00569182
h4,bear,1,body_bear,macd_accel_down,10145,0.06830951,0.00343002,2411,0.07175446,-0.00115841,1761,0.04940375,0.00310279
h4,bear,1,body_bear,adx_up3,2018,0.08771060,0.02283111,426,0.06572770,-0.00718517,402,0.10696517,0.06066422
h4,bear,1,body_bear,adx_cross25_up,253,0.06719368,0.00231418,51,0.11764706,0.04473419,52,0.09615385,0.04985289
h4,bear,1,body_bear,di_cross_down,1441,0.07494795,0.01006846,365,0.05205479,-0.02085807,226,0.03539823,-0.01090273
h4,bear,1,body_bear,di_spread_down3,5164,0.07649109,0.01161160,1238,0.08319871,0.01028584,829,0.05548854,0.00918758
h4,bear,1,body_bear,ema20_slope_down3,6460,0.06857585,0.00369635,1533,0.07305936,0.00014649,1087,0.05795768,0.01165673
h4,bear,1,body_bear,price20_cross_down,2684,0.07004471,0.00516521,725,0.07310345,0.00019058,448,0.03125000,-0.01505096
h4,bear,1,body_bear,price200_cross_down,936,0.07264957,0.00777008,239,0.08786611,0.01495324,172,0.05813953,0.01183858
h4,bear,1,body_bear,breakout20_down,2485,0.09295775,0.02807825,544,0.07169118,-0.00122169,393,0.09160305,0.04530210
h4,bear,1,body_bear,atr_expand,1132,0.09452297,0.02964347,190,0.07368421,0.00077134,192,0.08333333,0.03703238
h4,bear,1,body_bear,bb_expand,3071,0.08270922,0.01782972,662,0.07099698,-0.00191589,535,0.07476636,0.02846540
h4,bear,1,body_bear,body_expand,7227,0.06669434,0.00181484,1794,0.06856187,-0.00435100,1278,0.04225352,-0.00404744
h4,bear,1,bb_lower,trend_bear,7323,0.06185989,-0.00227402,1383,0.09689082,0.02715330,912,0.05043860,-0.01635752
h4,bear,1,bb_lower,price20_bear,15941,0.06417414,0.00004023,3882,0.06980938,0.00007186,2571,0.06690004,0.00010392
h4,bear,1,bb_lower,price200_bear,11528,0.06072172,-0.00341219,2499,0.08003201,0.01029449,1690,0.07337278,0.00657666
h4,bear,1,bb_lower,ema20_falling,15941,0.06417414,0.00004023,3882,0.06980938,0.00007186,2571,0.06690004,0.00010392
h4,bear,1,bb_lower,ema200_falling,11528,0.06072172,-0.00341219,2499,0.08003201,0.01029449,1690,0.07337278,0.00657666
h4,bear,1,bb_lower,momentum_bear,13467,0.06014703,-0.00398688,3313,0.06791428,-0.00182324,2087,0.05941543,-0.00738069
h4,bear,1,bb_lower,rsi40,12290,0.06566314,0.00152923,2675,0.07214953,0.00241201,1904,0.07300420,0.00620809
h4,bear,1,bb_lower,macd_bear,15057,0.06495318,0.00081927,3757,0.06920415,-0.00053337,2441,0.07046293,0.00366681
h4,bear,1,bb_lower,macd_falling,11541,0.06706525,0.00293134,2831,0.07029318,0.00055566,1826,0.06845564,0.00165952
h4,bear,1,bb_lower,adx25,7952,0.07369215,0.00955824,1731,0.07510110,0.00536358,1360,0.08235294,0.01555682
h4,bear,1,bb_lower,adx_rising,12462,0.06772589,0.00359198,2972,0.07065949,0.00092197,2083,0.07297168,0.00617556
h4,bear,1,bb_lower,di_bear,15474,0.06417216,0.00003825,3772,0.06998940,0.00025188,2500,0.06800000,0.00120388
h4,bear,1,bb_lower,di_strong_bear,14263,0.06604501,0.00191110,3416,0.07142857,0.00169105,2356,0.06876061,0.00196449
h4,bear,1,bb_lower,volatility,6181,0.08493771,0.02080380,1287,0.10878011,0.03904259,956,0.11715481,0.05035870
h4,bear,1,bb_lower,bb_bear,15951,0.06413391,0.00000000,3886,0.06973752,0.00000000,2575,0.06679612,0.00000000
h4,bear,1,bb_lower,body_bear,4868,0.07744454,0.01331063,1166,0.07461407,0.00487655,807,0.06567534,-0.00112078
h4,bear,1,bb_lower,rsi_down1,5667,0.07887771,0.01474380,1466,0.06957708,-0.00016044,931,0.07411386,0.00731774
h4,bear,1,bb_lower,rsi_down3,8316,0.07058682,0.00645291,2041,0.06957374,-0.00016378,1320,0.07575758,0.00896146
h4,bear,1,bb_lower,rsi_cross50_down,931,0.07733620,0.01320229,267,0.05617978,-0.01355774,180,0.07222222,0.00542611
h4,bear,1,bb_lower,rsi_cross45_down,1971,0.07001522,0.00588131,569,0.06854130,-0.00119622,340,0.04705882,-0.01973729
h4,bear,1,bb_lower,macd_cross_down,939,0.08200213,0.01786822,200,0.09500000,0.02526248,106,0.04716981,-0.01962631
h4,bear,1,bb_lower,macd_accel_down,11541,0.06706525,0.00293134,2831,0.07029318,0.00055566,1826,0.06845564,0.00165952
h4,bear,1,bb_lower,adx_up3,5825,0.07347639,0.00934248,1341,0.06636838,-0.00336914,1120,0.10357143,0.03677531
h4,bear,1,bb_lower,adx_cross25_up,633,0.07740916,0.01327525,149,0.11409396,0.04435644,96,0.10416667,0.03737055
h4,bear,1,bb_lower,di_cross_down,926,0.06155508,-0.00257883,243,0.05761317,-0.01212435,115,0.05217391,-0.01462220
h4,bear,1,bb_lower,di_spread_down3,7977,0.07107935,0.00694544,1968,0.07063008,0.00089256,1257,0.07796340,0.01116729
h4,bear,1,bb_lower,ema20_slope_down3,15702,0.06362247,-0.00051144,3806,0.06910142,-0.00063610,2525,0.06772277,0.00092666
h4,bear,1,bb_lower,price20_cross_down,796,0.08919598,0.02506207,215,0.06976744,0.00002992,133,0.06766917,0.00087306
h4,bear,1,bb_lower,price200_cross_down,695,0.07482014,0.01068623,208,0.05769231,-0.01204521,130,0.08461538,0.01781927
h4,bear,1,bb_lower,breakout20_down,4084,0.08300686,0.01887295,892,0.06950673,-0.00023079,639,0.08450704,0.01771093
h4,bear,1,bb_lower,atr_expand,1846,0.10346696,0.03933305,347,0.06916427,-0.00057325,334,0.14071856,0.07392245
h4,bear,1,bb_lower,bb_expand,7974,0.07148232,0.00734841,1815,0.06942149,-0.00031603,1323,0.08616780,0.01937168
h4,bear,1,bb_lower,body_expand,5085,0.07020649,0.00607258,1251,0.07513989,0.00540237,845,0.07100592,0.00420980
h4,bear,1,rsi_down3,trend_bear,5540,0.06498195,0.00093514,1016,0.10039370,0.02815752,738,0.04607046,-0.01007611
h4,bear,1,rsi_down3,price20_bear,13563,0.06598835,0.00194155,3347,0.07319988,0.00096370,2264,0.06448763,0.00834106
h4,bear,1,rsi_down3,price200_bear,9597,0.06314473,-0.00090207,1968,0.08231707,0.01008089,1450,0.06068966,0.00454308
h4,bear,1,rsi_down3,ema20_falling,13563,0.06598835,0.00194155,3347,0.07319988,0.00096370,2264,0.06448763,0.00834106
h4,bear,1,rsi_down3,ema200_falling,9597,0.06314473,-0.00090207,1968,0.08231707,0.01008089,1450,0.06068966,0.00454308
h4,bear,1,rsi_down3,momentum_bear,8856,0.06504065,0.00099384,2165,0.06974596,-0.00249022,1366,0.05856515,0.00241858
h4,bear,1,rsi_down3,rsi40,6684,0.07345901,0.00941220,1463,0.07245386,0.00021768,1041,0.07973103,0.02358446
h4,bear,1,rsi_down3,macd_bear,12834,0.06513947,0.00109267,3275,0.07175573,-0.00048046,2212,0.06645570,0.01030912
h4,bear,1,rsi_down3,macd_falling,18596,0.06447623,0.00042943,4550,0.07252747,0.00029129,3272,0.05623472,0.00008815
h4,bear,1,rsi_down3,adx25,8304,0.07418112,0.01013431,1904,0.07615546,0.00391928,1423,0.06605762,0.00991105
h4,bear,1,rsi_down3,adx_rising,9369,0.07108549,0.00703869,2320,0.07586207,0.00362589,1707,0.06795548,0.01180891
h4,bear,1,rsi_down3,di_bear,12697,0.06749626,0.00344945,3117,0.07410972,0.00187354,2275,0.06637363,0.01022705
h4,bear,1,rsi_down3,di_strong_bear,9798,0.07144315,0.00739635,2366,0.07861369,0.00637751,1811,0.06902264,0.01287607
h4,bear,1,rsi_down3,volatility,7068,0.07979626,0.01574946,1496,0.10762032,0.03538414,1021,0.08227228,0.02612571
h4,bear,1,rsi_down3,bb_bear,13201,0.06605560,0.00200880,3251,0.07259305,0.00035687,2221,0.06438541,0.00823884
h4,bear,1,rsi_down3,bb_lower,8316,0.07058682,0.00654002,2041,0.06957374,-0.00266244,1320,0.07575758,0.01961100
h4,bear,1,rsi_down3,body_bear,6594,0.07400667,0.00995987,1562,0.07682458,0.00458840,1107,0.05510388,-0.00104269
h4,bear,1,rsi_down3,rsi_down1,9247,0.07353736,0.00949056,2304,0.07855903,0.00632285,1583,0.05811750,0.00197093
h4,bear,1,rsi_down3,rsi_cross50_down,2388,0.06783920,0.00379239,622,0.08038585,0.00814967,438,0.04794521,-0.00820137
h4,bear,1,rsi_down3,rsi_cross45_down,2386,0.07334451,0.00929770,598,0.07525084,0.00301466,413,0.04842615,-0.00772042
h4,bear,1,rsi_down3,macd_cross_down,2296,0.06707317,0.00302637,539,0.09461967,0.02238349,354,0.04237288,-0.01377369
h4,bear,1,rsi_down3,macd_accel_down,18596,0.06447623,0.00042943,4550,0.07252747,0.00029129,3272,0.05623472,0.00008815
h4,bear,1,rsi_down3,adx_up3,3312,0.08846618,0.02441938,796,0.06783920,-0.00439698,687,0.10043668,0.04429011
h4,bear,1,rsi_down3,adx_cross25_up,416,0.08894231,0.02489550,103,0.09708738,0.02485120,70,0.11428571,0.05813914
h4,bear,1,rsi_down3,di_cross_down,2087,0.07043603,0.00638923,514,0.07392996,0.00169378,337,0.04747774,-0.00866883
h4,bear,1,rsi_down3,di_spread_down3,14442,0.06737294,0.00332613,3564,0.07575758,0.00352139,2482,0.05882353,0.00267696
h4,bear,1,rsi_down3,ema20_slope_down3,11410,0.06713409,0.00308729,2769,0.07331166,0.00107548,1858,0.06835307,0.01220650
h4,bear,1,rsi_down3,price20_cross_down,2705,0.07060998,0.00656318,698,0.08309456,0.01085837,501,0.04191617,-0.01423040
h4,bear,1,rsi_down3,price200_cross_down,917,0.07415485,0.01010805,251,0.07171315,-0.00052303,168,0.06547619,0.00932962
h4,bear,1,rsi_down3,breakout20_down,3128,0.08503836,0.02099156,720,0.07361111,0.00137493,483,0.09109731,0.03495074
h4,bear,1,rsi_down3,atr_expand,2211,0.09543193,0.03138513,399,0.08521303,0.01297685,394,0.12436548,0.06821891
h4,bear,1,rsi_down3,bb_expand,5083,0.07810348,0.01405668,1169,0.06244654,-0.00978965,867,0.08535179,0.02920522
h4,bear,1,rsi_down3,body_expand,6884,0.06783847,0.00379166,1740,0.07011494,-0.00212124,1154,0.05199307,-0.00415350
h4,bear,1,di_cross_down,trend_bear,945,0.06560847,0.00173621,162,0.09259259,0.02869125,116,0.00862069,-0.03963222
h4,bear,1,di_cross_down,price20_bear,2500,0.06560000,0.00172774,621,0.07246377,0.00856242,350,0.04571429,-0.00253863
h4,bear,1,di_cross_down,price200_bear,1621,0.06539173,0.00151948,332,0.05722892,-0.00667243,202,0.00495050,-0.04330242
h4,bear,1,di_cross_down,ema20_falling,2500,0.06560000,0.00172774,621,0.07246377,0.00856242,350,0.04571429,-0.00253863
h4,bear,1,di_cross_down,ema200_falling,1621,0.06539173,0.00151948,332,0.05722892,-0.00667243,202,0.00495050,-0.04330242
h4,bear,1,di_cross_down,momentum_bear,1219,0.06644791,0.00257565,265,0.06415094,0.00024960,136,0.02941176,-0.01884115
h4,bear,1,di_cross_down,rsi40,443,0.06546275,0.00159050,91,0.06593407,0.00203272,42,,
h4,bear,1,di_cross_down,macd_bear,2004,0.06337325,-0.00049900,547,0.07312614,0.00922480,324,0.04012346,-0.00812946
h4,bear,1,di_cross_down,macd_falling,3023,0.06615944,0.00228719,750,0.06666667,0.00276532,529,0.04725898,-0.00099393
h4,bear,1,di_cross_down,adx25,676,0.06952663,0.00565437,155,0.06451613,0.00061478,96,0.03125000,-0.01700291
h4,bear,1,di_cross_down,adx_rising,368,0.08423913,0.02036687,111,0.12612613,0.06222478,77,0.05194805,0.00369514
h4,bear,1,di_cross_down,di_bear,3507,0.06387226,0.00000000,892,0.06390135,0.00000000,601,0.04825291,0.00000000
h4,bear,1,di_cross_down,di_strong_bear,842,0.07838480,0.01451254,211,0.07582938,0.01192804,169,0.04733728,-0.00091563
h4,bear,1,di_cross_down,volatility,1141,0.07449606,0.01062380,250,0.10800000,0.04409865,138,0.06521739,0.01696448
h4,bear,1,di_cross_down,bb_bear,2361,0.06565015,0.00177789,598,0.07525084,0.01134949,342,0.04093567,-0.00731724
h4,bear,1,di_cross_down,bb_lower,926,0.06155508,-0.00231718,243,0.05761317,-0.00628818,115,0.05217391,0.00392100
h4,bear,1,di_cross_down,body_bear,1441,0.07494795,0.01107570,365,0.05205479,-0.01184655,226,0.03539823,-0.01285468
h4,bear,1,di_cross_down,rsi_down1,2265,0.07284768,0.00897543,565,0.07256637,0.00866503,371,0.06199461,0.01374170
h4,bear,1,di_cross_down,rsi_down3,2087,0.07043603,0.00656378,514,0.07392996,0.01002862,337,0.04747774,-0.00077517
h4,bear,1,di_cross_down,rsi_cross50_down,1374,0.07860262,0.01473036,335,0.08358209,0.01968074,217,0.05529954,0.00704663
h4,bear,1,di_cross_down,rsi_cross45_down,985,0.07106599,0.00719373,223,0.06726457,0.00336323,124,0.03225806,-0.01599485
h4,bear,1,di_cross_down,macd_cross_down,516,0.07945736,0.01558511,124,0.11290323,0.04900188,70,0.02857143,-0.01968148
h4,bear,1,di_cross_down,macd_accel_down,3023,0.06615944,0.00228719,750,0.06666667,0.00276532,529,0.04725898,-0.00099393
h4,bear,1,di_cross_down,adx_up3,13,,,1,,,4,,
h4,bear,1,di_cross_down,adx_cross25_up,2,,,1,,,0,,
h4,bear,1,di_cross_down,di_spread_down3,2082,0.06676273,0.00289047,557,0.07181329,0.00791194,366,0.04644809,-0.00180482
h4,bear,1,di_cross_down,ema20_slope_down3,1529,0.05755396,-0.00631830,365,0.06027397,-0.00362737,185,0.04324324,-0.00500967
h4,bear,1,di_cross_down,price20_cross_down,1398,0.08154506,0.01767281,339,0.08849558,0.02459423,216,0.05555556,0.00730264
h4,bear,1,di_cross_down,price200_cross_down,284,0.07394366,0.01007141,79,0.03797468,-0.02592666,32,,
h4,bear,1,di_cross_down,breakout20_down,300,0.06666667,0.00279441,81,0.06172840,-0.00217295,34,,
h4,bear,1,di_cross_down,atr_expand,370,0.07297297,0.00910072,58,0.13793103,0.07402969,40,,
h4,bear,1,di_cross_down,bb_expand,390,0.07692308,0.01305082,84,0.04761905,-0.01628230,58,0.05172414,0.00347123
h4,bear,1,di_cross_down,body_expand,1342,0.06557377,0.00170152,351,0.05413105,-0.00977029,212,0.05188679,0.00363388
h4,bear,1,rsi_cross50_down,trend_bear,1278,0.06259781,-0.00117168,223,0.08071749,0.00337445,186,0.03225806,-0.01674856
h4,bear,1,rsi_cross50_down,price20_bear,3838,0.06461699,0.00084750,1005,0.07960199,0.00225895,677,0.04726736,-0.00173927
h4,bear,1,rsi_cross50_down,price200_bear,2088,0.06178161,-0.00198788,417,0.06714628,-0.01019676,322,0.03416149,-0.01484513
h4,bear,1,rsi_cross50_down,ema20_falling,3838,0.06461699,0.00084750,1005,0.07960199,0.00225895,677,0.04726736,-0.00173927
h4,bear,1,rsi_cross50_down,ema200_falling,2088,0.06178161,-0.00198788,417,0.06714628,-0.01019676,322,0.03416149,-0.01484513
h4,bear,1,rsi_cross50_down,momentum_bear,1023,0.08895406,0.02518457,242,0.06198347,-0.01535957,172,0.02906977,-0.01993686
h4,bear,1,rsi_cross50_down,rsi40,261,0.10344828,0.03967879,49,,,45,,
h4,bear,1,rsi_cross50_down,macd_bear,2328,0.06786942,0.00409993,691,0.08538350,0.00804046,460,0.05217391,0.00316729
h4,bear,1,rsi_cross50_down,macd_falling,3664,0.06741266,0.00364318,943,0.07847296,0.00112992,675,0.05185185,0.00284523
h4,bear,1,rsi_cross50_down,adx25,1064,0.06766917,0.00389969,246,0.06097561,-0.01636743,190,0.04736842,-0.00163820
h4,bear,1,rsi_cross50_down,adx_rising,918,0.07625272,0.01248324,241,0.08298755,0.00564451,243,0.04938272,0.00037609
h4,bear,1,rsi_cross50_down,di_bear,2925,0.07008547,0.00631598,753,0.07968127,0.00233824,592,0.05574324,0.00673662
h4,bear,1,rsi_cross50_down,di_strong_bear,1451,0.07994487,0.01617538,368,0.08695652,0.00961348,372,0.04838710,-0.00061953
h4,bear,1,rsi_cross50_down,volatility,1425,0.07859649,0.01482701,305,0.10163934,0.02429631,195,0.05641026,0.00740363
h4,bear,1,rsi_cross50_down,bb_bear,3254,0.06668715,0.00291767,893,0.08398656,0.00664352,590,0.04745763,-0.00154900
h4,bear,1,rsi_cross50_down,bb_lower,931,0.07733620,0.01356671,267,0.05617978,-0.02116326,180,0.07222222,0.02321560
h4,bear,1,rsi_cross50_down,body_bear,2337,0.07145914,0.00768965,611,0.07201309,-0.00532995,404,0.03712871,-0.01187791
h4,bear,1,rsi_cross50_down,rsi_down1,3384,0.06855792,0.00478843,877,0.07867731,0.00133427,596,0.04362416,-0.00538246
h4,bear,1,rsi_cross50_down,rsi_down3,2388,0.06783920,0.00406971,622,0.08038585,0.00304281,438,0.04794521,-0.00106142
h4,bear,1,rsi_cross50_down,rsi_cross45_down,1027,0.08860759,0.02483811,242,0.06198347,-0.01535957,177,0.03954802,-0.00945860
h4,bear,1,rsi_cross50_down,macd_cross_down,606,0.07260726,0.00883778,159,0.10062893,0.02328589,101,0.04950495,0.00049833
h4,bear,1,rsi_cross50_down,macd_accel_down,3664,0.06741266,0.00364318,943,0.07847296,0.00112992,675,0.05185185,0.00284523
h4,bear,1,rsi_cross50_down,adx_up3,47,,,11,,,22,,
h4,bear,1,rsi_cross50_down,adx_cross25_up,9,,,1,,,5,,
h4,bear,1,rsi_cross50_down,di_cross_down,1374,0.07860262,0.01483313,335,0.08358209,0.00623905,217,0.05529954,0.00629292
h4,bear,1,rsi_cross50_down,di_spread_down3,1945,0.06529563,0.00152614,525,0.08380952,0.00646648,355,0.04225352,-0.00675310
h4,bear,1,rsi_cross50_down,ema20_slope_down3,1848,0.06655844,0.00278896,501,0.06786427,-0.00947877,341,0.04985337,0.00084675
h4,bear,1,rsi_cross50_down,price20_cross_down,3169,0.06658252,0.00281303,805,0.08198758,0.00464454,531,0.04519774,-0.00380888
h4,bear,1,rsi_cross50_down,price200_cross_down,422,0.05687204,-0.00689745,100,0.04000000,-0.03734304,62,0.03225806,-0.01674856
