timeframe,period,from_target,to_target,conditions,samples,continuation_rate,unconditional_rate,lift,wilson95_lower,post_target_mfe_pips_mean,post_target_mae_pips_mean
d1,validation,150,200,atr_expand+breakout20_up+strong_close_bull+mtf_di_strong_bull,39,0.94871795,0.65834768,1.44105916,0.83114360,201.14102564,-17.57179487
d1,oos,150,200,atr_expand+breakout20_up+strong_close_bull+mtf_di_strong_bull,45,0.71111111,0.63500678,1.11984805,0.56631459,165.62888889,-8.56888889
d1,discovery,150,200,price200_bull+atr_expand+breakout20_up+strong_close_bull,104,0.88461538,0.66077813,1.33874798,0.80907950,190.55865385,-85.29807692
d1,validation,150,200,price200_bull+atr_expand+breakout20_up+strong_close_bull,34,0.97058824,0.65834768,1.47427912,0.85084427,220.75294118,-8.72647059
d1,oos,150,200,price200_bull+atr_expand+breakout20_up+strong_close_bull,37,0.75675676,0.63500678,1.19173019,0.59882708,188.06486486,-5.01891892
d1,discovery,150,200,atr_expand+breakout20_up+strong_close_bull+cross_group_return_up,52,0.88461538,0.66077813,1.33874798,0.77028336,186.63653846,-149.70961538
d1,validation,150,200,atr_expand+breakout20_up+strong_close_bull+cross_group_return_up,34,0.97058824,0.65834768,1.47427912,0.85084427,220.75294118,-8.72647059
d1,oos,150,200,atr_expand+breakout20_up+strong_close_bull+cross_group_return_up,32,0.87500000,0.63500678,1.37793803,0.71931695,217.82500000,18.50625000
d1,discovery,150,200,adx25+atr_expand+strong_close_bull,69,0.88405797,0.66077813,1.33790441,0.78754259,275.97681159,-99.92463768
d1,validation,150,200,adx25+atr_expand+strong_close_bull,15,0.86666667,0.65834768,1.31642702,0.62118017,174.58666667,-23.62000000
d1,oos,150,200,adx25+atr_expand+strong_close_bull,15,1.00000000,0.63500678,1.57478632,0.79611670,202.46666667,21.20000000
d1,discovery,200,300,sma_stack_bull+adx25+atr_expand+strong_close_bull,36,0.80555556,0.48151815,1.67294951,0.64971957,278.31388889,-154.02222222
d1,validation,200,300,sma_stack_bull+adx25+atr_expand+strong_close_bull,14,0.57142857,0.46029610,1.24143693,0.32590645,170.57142857,-25.00000000
d1,oos,200,300,sma_stack_bull+adx25+atr_expand+strong_close_bull,5,0.80000000,0.38952164,2.05380117,0.37553463,179.96000000,-11.40000000
d1,discovery,200,300,adx25+atr_expand+horizontal_break_up+strong_close_bull,36,0.80555556,0.48151815,1.67294951,0.64971957,278.31388889,-154.02222222
d1,validation,200,300,adx25+atr_expand+horizontal_break_up+strong_close_bull,14,0.57142857,0.46029610,1.24143693,0.32590645,170.57142857,-25.00000000
d1,oos,200,300,adx25+atr_expand+horizontal_break_up+strong_close_bull,8,0.87500000,0.38952164,2.24634503,0.52911182,214.81250000,2.40000000
d1,discovery,200,300,sma_stack_bull+adx25+atr_expand+close_near_high,44,0.79545455,0.48151815,1.65197209,0.65499422,269.60000000,-159.16590909
d1,validation,200,300,sma_stack_bull+adx25+atr_expand+close_near_high,14,0.57142857,0.46029610,1.24143693,0.32590645,170.57142857,-25.00000000
d1,oos,200,300,sma_stack_bull+adx25+atr_expand+close_near_high,5,0.80000000,0.38952164,2.05380117,0.37553463,179.96000000,-11.40000000
d1,discovery,200,300,adx25+atr_expand+horizontal_break_up+close_near_high,43,0.79069767,0.48151815,1.64209318,0.64794357,270.53720930,-162.51395349
d1,validation,200,300,adx25+atr_expand+horizontal_break_up+close_near_high,14,0.57142857,0.46029610,1.24143693,0.32590645,170.57142857,-25.00000000
d1,oos,200,300,adx25+atr_expand+horizontal_break_up+close_near_high,8,0.87500000,0.38952164,2.24634503,0.52911182,214.81250000,2.40000000
d1,discovery,200,300,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_bull,231,0.77922078,0.48151815,1.61825837,0.72140899,213.91428571,-114.50735931
d1,validation,200,300,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_bull,90,0.63333333,0.46029610,1.37592593,0.53022305,128.27777778,-95.02888889
d1,oos,200,300,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_bull,48,0.58333333,0.38952164,1.49756335,0.44281332,140.20833333,-112.59791667
d1,discovery,200,300,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_return_up,235,0.77872340,0.48151815,1.61722544,0.72140552,210.43787234,-113.27574468
d1,validation,200,300,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_return_up,102,0.66666667,0.46029610,1.44834308,0.57060633,139.95490196,-80.42156863
d1,oos,200,300,sma_stack_bull+breakout20_up+strong_close_bull+cross_group_return_up,57,0.50877193,0.38952164,1.30614548,0.38259898,126.87543860,-109.42280702
d1,discovery,200,300,sma_stack_bull+breakout20_up+close_near_high+cross_group_return_up,269,0.77695167,0.48151815,1.61354597,0.72350295,211.96394052,-107.13568773
d1,validation,200,300,sma_stack_bull+breakout20_up+close_near_high+cross_group_return_up,113,0.61946903,0.46029610,1.34580552,0.52741879,132.01150442,-83.78230088
d1,oos,200,300,sma_stack_bull+breakout20_up+close_near_high+cross_group_return_up,77,0.53246753,0.38952164,1.36697805,0.42215021,123.05454545,-107.52467532
d1,discovery,200,300,sma_stack_bull+breakout20_up+close_near_high+cross_group_bull,264,0.76893939,0.48151815,1.59690635,0.71445517,214.38484848,-109.45037879
d1,validation,200,300,sma_stack_bull+breakout20_up+close_near_high+cross_group_bull,101,0.57425743,0.46029610,1.24758265,0.47685015,117.95148515,-97.96435644
d1,oos,200,300,sma_stack_bull+breakout20_up+close_near_high+cross_group_bull,68,0.58823529,0.38952164,1.51014792,0.46961467,131.96029412,-109.51470588
d1,discovery,200,300,sma_stack_bull+horizontal_break_up+strong_close_bull+cross_group_bull,214,0.76168224,0.48151815,1.58183495,0.70030242,213.81635514,-120.91168224
d1,validation,200,300,sma_stack_bull+horizontal_break_up+strong_close_bull+cross_group_bull,79,0.72151899,0.46029610,1.56751055,0.61417550,141.64936709,-74.45443038
d1,oos,200,300,sma_stack_bull+horizontal_break_up+strong_close_bull+cross_group_bull,45,0.55555556,0.38952164,1.42625081,0.41176134,134.00222222,-118.32666667
d1,discovery,200,300,sma_stack_bull+horizontal_break_up+strong_close_bull+cross_group_return_up,218,0.76146789,0.48151815,1.58138979,0.70067547,210.07064220,-119.46651376
d1,validation,200,300,sma_stack_bull+horizontal_break_up+strong_close_bull+cross_group_return_up,91,0.74725275,0.46029610,1.62341752,0.64920321,152.97472527,-60.79450549
d1,oos,200,300,sma_stack_bull+horizontal_break_up+strong_close_bull+cross_group_return_up,54,0.48148148,0.38952164,1.23608404,0.35393973,120.96296296,-114.02037037
d1,discovery,200,300,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_return_up,250,0.76000000,0.48151815,1.57834133,0.70337952,211.03200000,-113.04160000
d1,validation,200,300,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_return_up,101,0.68316832,0.46029610,1.48419316,0.58714909,141.49603960,-66.84851485
d1,oos,200,300,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_return_up,73,0.52054795,0.38952164,1.33637747,0.40781597,119.88904110,-110.47808219
d1,discovery,200,300,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_bull,245,0.75102041,0.48151815,1.55969283,0.69327852,213.62163265,-115.65632653
d1,validation,200,300,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_bull,90,0.64444444,0.46029610,1.40006498,0.54150173,128.42666667,-80.26333333
d1,oos,200,300,sma_stack_bull+horizontal_break_up+close_near_high+cross_group_bull,64,0.57812500,0.38952164,1.48419225,0.45610032,128.90625000,-113.00781250
d1,discovery,200,300,sma_stack_bull+di_strong_bull+strong_close_bull+cross_group_bull,265,0.74716981,0.48151815,1.55169604,0.69156350,202.74830189,-112.22188679
d1,validation,200,300,sma_stack_bull+di_strong_bull+strong_close_bull+cross_group_bull,92,0.64130435,0.46029610,1.39324307,0.53945272,129.57173913,-93.49347826
d1,oos,200,300,sma_stack_bull+di_strong_bull+strong_close_bull+cross_group_bull,66,0.68181818,0.38952164,1.75039872,0.56212550,151.03484848,-107.14393939
d1,discovery,200,300,sma_stack_bull+strong_close_bull+mtf_adx_rising+cross_group_bull,261,0.73563218,0.48151815,1.52773510,0.67899290,198.42030651,-108.78620690
d1,validation,200,300,sma_stack_bull+strong_close_bull+mtf_adx_rising+cross_group_bull,86,0.68604651,0.46029610,1.49044608,0.58179597,134.33372093,-94.15465116
d1,oos,200,300,sma_stack_bull+strong_close_bull+mtf_adx_rising+cross_group_bull,60,0.75000000,0.38952164,1.92543860,0.62767930,162.91333333,-102.16666667
d1,discovery,200,300,sma_stack_bull+bb_expand+strong_close_bull+cross_group_bull,184,0.73369565,0.48151815,1.52371338,0.66552405,191.62554348,-141.58315217
d1,validation,200,300,sma_stack_bull+bb_expand+strong_close_bull+cross_group_bull,69,0.66666667,0.46029610,1.44834308,0.54926475,135.08550725,-103.41594203
d1,oos,200,300,sma_stack_bull+bb_expand+strong_close_bull+cross_group_bull,41,0.56097561,0.38952164,1.44016545,0.41040527,136.34146341,-126.94146341
d1,discovery,200,300,sma_stack_bull+di_strong_bull+strong_close_bull+cross_group_return_up,274,0.73357664,0.48151815,1.52346623,0.67826432,196.33138686,-119.27226277
d1,validation,200,300,sma_stack_bull+di_strong_bull+strong_close_bull+cross_group_return_up,106,0.67924528,0.46029610,1.47567031,0.58546172,144.48679245,-77.36981132
d1,oos,200,300,sma_stack_bull+di_strong_bull+strong_close_bull+cross_group_return_up,75,0.61333333,0.38952164,1.57458090,0.50017477,139.60266667,-105.38533333
d1,discovery,200,300,sma_stack_bull+bb_expand+close_near_high+cross_group_bull,213,0.73239437,0.48151815,1.52101092,0.66920907,196.63474178,-132.27417840
d1,validation,200,300,sma_stack_bull+bb_expand+close_near_high+cross_group_bull,71,0.64788732,0.46029610,1.40754468,0.53182062,132.15352113,-105.30563380
d1,oos,200,300,sma_stack_bull+bb_expand+close_near_high+cross_group_bull,52,0.59615385,0.38952164,1.53047683,0.46067575,135.49230769,-110.47500000
d1,discovery,200,300,sma_stack_bull+di_strong_bull+close_near_high+cross_group_bull,312,0.73076923,0.48151815,1.51763589,0.67896432,202.07339744,-107.40544872
d1,validation,200,300,sma_stack_bull+di_strong_bull+close_near_high+cross_group_bull,107,0.59813084,0.46029610,1.29944800,0.50339459,119.35327103,-96.21121495
d1,oos,200,300,sma_stack_bull+di_strong_bull+close_near_high+cross_group_bull,95,0.69473684,0.38952164,1.78356417,0.59606604,146.33263158,-102.25789474
d1,discovery,200,300,sma_stack_bull+atr_expand+strong_close_bull,52,0.73076923,0.48151815,1.51763589,0.59747780,257.27307692,-150.48846154
d1,validation,200,300,sma_stack_bull+atr_expand+strong_close_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+atr_expand+strong_close_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+macd_accel_up+atr_expand+strong_close_bull,52,0.73076923,0.48151815,1.51763589,0.59747780,257.27307692,-150.48846154
d1,validation,200,300,sma_stack_bull+macd_accel_up+atr_expand+strong_close_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+macd_accel_up+atr_expand+strong_close_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_macd_bull,52,0.73076923,0.48151815,1.51763589,0.59747780,257.27307692,-150.48846154
d1,validation,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_macd_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_macd_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+bb_expand+strong_close_bull+cross_group_return_up,185,0.72972973,0.48151815,1.51547709,0.66154413,188.38540541,-141.27459459
d1,validation,200,300,sma_stack_bull+bb_expand+strong_close_bull+cross_group_return_up,75,0.69333333,0.46029610,1.50627680,0.58169545,148.45866667,-89.12266667
d1,oos,200,300,sma_stack_bull+bb_expand+strong_close_bull+cross_group_return_up,48,0.50000000,0.38952164,1.28362573,0.36389331,127.54583333,-125.02083333
d1,discovery,200,300,sma_stack_bull+bb_expand+close_near_high+cross_group_return_up,214,0.72897196,0.48151815,1.51390339,0.66577069,193.81028037,-132.05093458
d1,validation,200,300,sma_stack_bull+bb_expand+close_near_high+cross_group_return_up,77,0.67532468,0.46029610,1.46715273,0.56458084,145.40779221,-91.23636364
d1,oos,200,300,sma_stack_bull+bb_expand+close_near_high+cross_group_return_up,59,0.54237288,0.38952164,1.39240757,0.41657837,128.43728814,-110.86610169
d1,discovery,200,300,sma_stack_bull+di_strong_bull+close_near_high+cross_group_return_up,322,0.72670807,0.48151815,1.50920183,0.67557350,197.19068323,-112.44813665
d1,validation,200,300,sma_stack_bull+di_strong_bull+close_near_high+cross_group_return_up,121,0.64462810,0.46029610,1.40046397,0.55610140,135.86446281,-81.13223140
d1,oos,200,300,sma_stack_bull+di_strong_bull+close_near_high+cross_group_return_up,104,0.64423077,0.38952164,1.65390238,0.54859047,138.49519231,-101.41250000
d1,discovery,200,300,sma_stack_bull+macd_accel_up+strong_close_bull+cross_group_bull,289,0.72664360,0.48151815,1.50906793,0.67253854,198.65813149,-119.43460208
d1,validation,200,300,sma_stack_bull+macd_accel_up+strong_close_bull+cross_group_bull,93,0.64516129,0.46029610,1.40162234,0.54393496,129.71505376,-92.60645161
d1,oos,200,300,sma_stack_bull+macd_accel_up+strong_close_bull+cross_group_bull,67,0.67164179,0.38952164,1.72427337,0.55258181,149.37761194,-115.17462687
d1,discovery,200,300,sma_stack_bull+strong_close_bull+mtf_di_strong_bull+cross_group_bull,280,0.72500000,0.48151815,1.50565456,0.66992050,201.35428571,-119.28214286
d1,validation,200,300,sma_stack_bull+strong_close_bull+mtf_di_strong_bull+cross_group_bull,93,0.64516129,0.46029610,1.40162234,0.54393496,129.71505376,-92.60645161
d1,oos,200,300,sma_stack_bull+strong_close_bull+mtf_di_strong_bull+cross_group_bull,62,0.72580645,0.38952164,1.86332767,0.60407460,158.50483871,-105.74354839
d1,discovery,200,300,sma_stack_bull+strong_close_bull+mtf_macd_bull+cross_group_bull,287,0.72473868,0.48151815,1.50511185,0.67035314,199.49268293,-120.26829268
d1,validation,200,300,sma_stack_bull+strong_close_bull+mtf_macd_bull+cross_group_bull,93,0.64516129,0.46029610,1.40162234,0.54393496,129.71505376,-92.60645161
d1,oos,200,300,sma_stack_bull+strong_close_bull+mtf_macd_bull+cross_group_bull,66,0.68181818,0.38952164,1.75039872,0.56212550,151.03484848,-107.14393939
d1,discovery,200,300,sma_stack_bull+strong_close_bull+cross_group_bull,293,0.72354949,0.48151815,1.50264219,0.66969649,197.95802048,-118.88737201
d1,validation,200,300,sma_stack_bull+strong_close_bull+cross_group_bull,93,0.64516129,0.46029610,1.40162234,0.54393496,129.71505376,-92.60645161
d1,oos,200,300,sma_stack_bull+strong_close_bull+cross_group_bull,67,0.67164179,0.38952164,1.72427337,0.55258181,149.37761194,-115.17462687
d1,discovery,200,300,sma_stack_bull+breakout20_up+impulse_bull+cross_group_return_up,313,0.72204473,0.48151815,1.49951715,0.66995085,204.71853035,-109.80000000
d1,validation,200,300,sma_stack_bull+breakout20_up+impulse_bull+cross_group_return_up,146,0.52739726,0.46029610,1.14577826,0.44675456,115.62876712,-97.38150685
d1,oos,200,300,sma_stack_bull+breakout20_up+impulse_bull+cross_group_return_up,88,0.51136364,0.38952164,1.31279904,0.40865530,116.36250000,-123.70681818
d1,discovery,200,300,sma_stack_bull+di_strong_bull+atr_expand+strong_close_bull,50,0.72000000,0.48151815,1.49527073,0.58334876,254.28600000,-159.35200000
d1,validation,200,300,sma_stack_bull+di_strong_bull+atr_expand+strong_close_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+di_strong_bull+atr_expand+strong_close_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+atr_expand+horizontal_break_up+strong_close_bull,50,0.72000000,0.48151815,1.49527073,0.58334876,254.28600000,-159.35200000
d1,validation,200,300,sma_stack_bull+atr_expand+horizontal_break_up+strong_close_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+atr_expand+horizontal_break_up+strong_close_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,50,0.72000000,0.48151815,1.49527073,0.58334876,254.28600000,-159.35200000
d1,validation,200,300,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+atr_expand+breakout20_up+strong_close_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_adx_rising,50,0.72000000,0.48151815,1.49527073,0.58334876,254.28600000,-159.35200000
d1,validation,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_adx_rising,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_adx_rising,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_di_strong_bull,50,0.72000000,0.48151815,1.49527073,0.58334876,254.28600000,-159.35200000
d1,validation,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_di_strong_bull,36,0.75000000,0.46029610,1.62938596,0.58929546,181.12777778,-65.60833333
d1,oos,200,300,sma_stack_bull+atr_expand+strong_close_bull+mtf_di_strong_bull,14,0.92857143,0.38952164,2.38387636,0.68531296,231.75000000,12.85000000
d1,discovery,200,300,sma_stack_bull+strong_close_bull+mtf_adx_rising+cross_group_return_up,276,0.71739130,0.48151815,1.48985309,0.66156787,189.41304348,-118.76014493
d1,validation,200,300,sma_stack_bull+strong_close_bull+mtf_adx_rising+cross_group_return_up,104,0.72115385,0.46029610,1.56671727,0.62827491,148.21346154,-77.31153846
d1,oos,200,300,sma_stack_bull+strong_close_bull+mtf_adx_rising+cross_group_return_up,67,0.68656716,0.38952164,1.76259056,0.56795418,152.01492537,-97.63731343
d1,discovery,200,300,sma_stack_bull+horizontal_break_up+impulse_bull+cross_group_return_up,290,0.71724138,0.48151815,1.48954173,0.66283197,207.66517241,-112.70379310
d1,validation,200,300,sma_stack_bull+horizontal_break_up+impulse_bull+cross_group_return_up,134,0.56716418,0.46029610,1.23217247,0.48255815,121.31044776,-85.83582090
