timeframe,horizon_bars,target_pips,conditions,discovery_n,oos_n,discovery_lift,oos_lift,oos_pairs_n_ge5,oos_pairs_above_base,oos_pair_hit_mean,oos_min_pair_hit
d1,5,200,sma_stack_bull+close_near_high+elliott_impulse_bull+cross_group_bull,162,38,2.71021032,2.08537332,4,3,0.17291667,0.00000000
d1,5,200,sma_stack_bull+bb_expand+breakout20_up+cross_group_bull,123,26,2.67715897,1.82871199,1,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+breakout_up20+cross_group_bull,123,26,2.67715897,1.82871199,1,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+channel_breakout_up+cross_group_bull,123,26,2.67715897,1.82871199,1,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+retest_up+cross_group_bull,123,26,2.67715897,1.82871199,1,0,0.00000000,0.00000000
d1,5,200,price200_bull+volatility+breakout20_up+cross_group_bull,127,23,2.67140988,1.37815976,2,0,0.00000000,0.00000000
d1,5,200,price200_bull+volatility+breakout_up20+cross_group_bull,127,23,2.67140988,1.37815976,2,0,0.00000000,0.00000000
d1,5,200,price200_bull+volatility+channel_breakout_up+cross_group_bull,127,23,2.67140988,1.37815976,2,0,0.00000000,0.00000000
d1,5,200,price200_bull+volatility+retest_up+cross_group_bull,127,23,2.67140988,1.37815976,2,0,0.00000000,0.00000000
d1,5,200,volatility+breakout20_up+mtf_trend_bull+cross_group_bull,129,21,2.62999268,1.50941307,1,0,0.00000000,0.00000000
d1,5,200,volatility+breakout_up20+mtf_trend_bull+cross_group_bull,129,21,2.62999268,1.50941307,1,0,0.00000000,0.00000000
d1,5,200,volatility+channel_breakout_up+mtf_trend_bull+cross_group_bull,129,21,2.62999268,1.50941307,1,0,0.00000000,0.00000000
d1,5,200,volatility+retest_up+mtf_trend_bull+cross_group_bull,129,21,2.62999268,1.50941307,1,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+elliott_impulse_bull+cross_group_return_up,123,30,2.59603294,2.64147287,2,1,0.30000000,0.00000000
d1,5,200,trend_bull+volatility+strong_close_bull+elliott_impulse_bull,127,17,2.59283901,1.86456908,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up+close_near_high,128,19,2.57258245,1.66829865,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20+close_near_high,128,19,2.57258245,1.66829865,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up+close_near_high,128,19,2.57258245,1.66829865,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+bb_expand+elliott_impulse_bull+cross_group_bull,191,26,2.55992974,1.82871199,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+elliott_impulse_bull+cross_group_return_up,129,29,2.55263995,1.09302326,2,1,0.08333333,0.00000000
d1,5,200,price200_bull+volatility+elliott_impulse_bull+cross_group_bull,169,32,2.53890870,0.99055233,3,1,0.06666667,0.00000000
d1,5,200,sma_stack_bull+bb_expand+breakout20_up+cross_group_return_up,134,34,2.53185862,1.86456908,2,1,0.20000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+breakout_up20+cross_group_return_up,134,34,2.53185862,1.86456908,2,1,0.20000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+channel_breakout_up+cross_group_return_up,134,34,2.53185862,1.86456908,2,1,0.20000000,0.00000000
d1,5,200,sma_stack_bull+bb_expand+retest_up+cross_group_return_up,134,33,2.53185862,1.92107118,1,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+strong_close_bull+elliott_impulse_bull+cross_group_bull,138,25,2.53077940,3.16976744,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+close_near_high+elliott_impulse_bull,150,23,2.52788708,1.37815976,3,1,0.05555556,0.00000000
d1,5,200,trend_bull+bb_expand+breakout20_up+cross_group_bull,202,29,2.51932467,1.63953488,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+bb_expand+breakout_up20+cross_group_bull,202,29,2.51932467,1.63953488,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+bb_expand+channel_breakout_up+cross_group_bull,202,29,2.51932467,1.63953488,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+bb_expand+retest_up+cross_group_bull,202,29,2.51932467,1.63953488,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+mtf_rsi60+cross_group_bull,238,40,2.51558865,1.58488372,4,2,0.15000000,0.00000000
d1,5,200,sma_stack_bull+adx_up3+volatility+mtf_rsi60,139,26,2.51257235,0.60957066,2,1,0.08333333,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up+elliott_impulse_bull,173,29,2.48020561,1.09302326,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20+elliott_impulse_bull,173,29,2.48020561,1.09302326,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up+elliott_impulse_bull,173,29,2.48020561,1.09302326,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+adx_up3+volatility+mtf_rsi60,178,30,2.46659591,1.58488372,3,2,0.18888889,0.00000000
d1,5,200,sma_stack_bull+breakout20_up+close_near_high+cross_group_bull,138,37,2.45847142,2.14173476,4,1,0.03571429,0.00000000
d1,5,200,sma_stack_bull+breakout_up20+close_near_high+cross_group_bull,138,37,2.45847142,2.14173476,4,1,0.03571429,0.00000000
d1,5,200,sma_stack_bull+channel_breakout_up+close_near_high+cross_group_bull,138,37,2.45847142,2.14173476,4,1,0.03571429,0.00000000
d1,5,200,volatility+elliott_impulse_bull+mtf_trend_bull+cross_group_bull,155,23,2.44634233,1.37815976,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up+elliott_wave5_bull,147,24,2.44371468,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20+elliott_wave5_bull,147,24,2.44371468,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up+elliott_wave5_bull,147,24,2.44371468,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+retest_up+elliott_wave5_bull,147,24,2.44371468,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,price200_bull+volatility+elliott_wave5_bull+cross_group_bull,131,24,2.43749658,1.32073643,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+retest_up+elliott_impulse_bull,172,29,2.43661086,1.09302326,2,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+volatility+mtf_rsi60+cross_group_bull,164,32,2.43378089,0.99055233,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up+mtf_rsi60,189,35,2.42863003,1.35847176,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20+mtf_rsi60,189,35,2.42863003,1.35847176,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up+mtf_rsi60,189,35,2.42863003,1.35847176,3,1,0.04761905,0.00000000
d1,5,200,sma_stack_bull+adx25+volatility+mtf_rsi60,222,55,2.42720310,0.28816068,3,1,0.02777778,0.00000000
d1,5,200,trend_bull+volatility+elliott_wave5_bull+mtf_rsi60,185,28,2.42720310,1.13205980,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+close_near_high+elliott_impulse_bull+cross_group_bull,255,42,2.42614549,2.64147287,4,3,0.15029762,0.00000000
d1,5,200,sma_stack_bull+close_near_high+elliott_impulse_bull+cross_group_return_up,173,49,2.42252641,1.61722829,5,3,0.11547619,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up,190,36,2.41584776,1.32073643,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20,190,36,2.41584776,1.32073643,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up,190,36,2.41584776,1.32073643,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up+mtf_trend_bull,190,36,2.41584776,1.32073643,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20+mtf_trend_bull,190,36,2.41584776,1.32073643,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up+mtf_trend_bull,190,36,2.41584776,1.32073643,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+elliott_wave5_bull,186,28,2.41415362,1.13205980,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+elliott_wave5_bull+mtf_trend_bull,178,27,2.41053691,1.17398794,2,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+breakout20_up+elliott_impulse_bull+cross_group_bull,178,45,2.41053691,1.76098191,5,2,0.05357143,0.00000000
d1,5,200,sma_stack_bull+breakout_up20+elliott_impulse_bull+cross_group_bull,178,45,2.41053691,1.76098191,5,2,0.05357143,0.00000000
d1,5,200,sma_stack_bull+channel_breakout_up+elliott_impulse_bull+cross_group_bull,178,45,2.41053691,1.76098191,5,2,0.05357143,0.00000000
d1,5,200,sma_stack_bull+retest_up+elliott_impulse_bull+cross_group_bull,178,45,2.41053691,1.76098191,5,2,0.05357143,0.00000000
d1,5,200,sma_stack_bull+adx25+atr_expand+mtf_volatility,145,45,2.40860384,1.05658915,4,2,0.08680556,0.00000000
d1,5,200,trend_bull+volatility+elliott_impulse_bull+mtf_rsi60,228,38,2.40709469,0.83414933,3,1,0.04761905,0.00000000
d1,5,200,volatility+breakout20_up+elliott_impulse_bull+cross_group_bull,137,23,2.40358068,1.37815976,1,0,0.00000000,0.00000000
d1,5,200,volatility+breakout_up20+elliott_impulse_bull+cross_group_bull,137,23,2.40358068,1.37815976,1,0,0.00000000,0.00000000
d1,5,200,volatility+channel_breakout_up+elliott_impulse_bull+cross_group_bull,137,23,2.40358068,1.37815976,1,0,0.00000000,0.00000000
d1,5,200,volatility+retest_up+elliott_impulse_bull+cross_group_bull,137,23,2.40358068,1.37815976,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+volatility+elliott_impulse_bull+mtf_trend_bull,216,36,2.40223187,0.88049096,3,1,0.04761905,0.00000000
d1,5,200,trend_bull+volatility+elliott_impulse_bull,229,38,2.39658336,0.83414933,3,1,0.04761905,0.00000000
d1,5,200,sma_stack_bull+adx_up3+volatility+mtf_volatility,200,57,2.39484039,2.22439820,7,3,0.08730159,0.00000000
d1,5,200,trend_bull+volatility+retest_up+mtf_rsi60,188,33,2.38847113,0.96053559,3,1,0.05555556,0.00000000
d1,5,200,trend_bull+volatility+retest_up,189,34,2.37583372,0.93228454,3,1,0.05555556,0.00000000
d1,5,200,trend_bull+volatility+breakout20_up+retest_up,189,34,2.37583372,0.93228454,3,1,0.05555556,0.00000000
d1,5,200,trend_bull+volatility+breakout_up20+retest_up,189,34,2.37583372,0.93228454,3,1,0.05555556,0.00000000
d1,5,200,trend_bull+volatility+channel_breakout_up+retest_up,189,34,2.37583372,0.93228454,3,1,0.05555556,0.00000000
d1,5,200,trend_bull+volatility+retest_up+mtf_trend_bull,189,34,2.37583372,0.93228454,3,1,0.05555556,0.00000000
d1,5,200,sma_stack_bull+breakout20_up+elliott_wave5_bull+cross_group_bull,168,35,2.37583372,1.81129568,5,1,0.04000000,0.00000000
d1,5,200,sma_stack_bull+breakout_up20+elliott_wave5_bull+cross_group_bull,168,35,2.37583372,1.81129568,5,1,0.04000000,0.00000000
d1,5,200,sma_stack_bull+channel_breakout_up+elliott_wave5_bull+cross_group_bull,168,35,2.37583372,1.81129568,5,1,0.04000000,0.00000000
d1,5,200,sma_stack_bull+retest_up+elliott_wave5_bull+cross_group_bull,168,35,2.37583372,1.81129568,5,1,0.04000000,0.00000000
d1,5,200,trend_bull+bb_expand+breakout20_up+cross_group_return_up,236,39,2.36778005,2.03190221,2,1,0.16666667,0.00000000
d1,5,200,trend_bull+bb_expand+breakout_up20+cross_group_return_up,236,39,2.36778005,2.03190221,2,1,0.16666667,0.00000000
d1,5,200,trend_bull+bb_expand+channel_breakout_up+cross_group_return_up,236,39,2.36778005,2.03190221,2,1,0.16666667,0.00000000
d1,5,200,trend_bull+bb_expand+retest_up+cross_group_return_up,236,37,2.36778005,1.71338781,2,1,0.20000000,0.00000000
d1,5,200,sma_stack_bull+elliott_impulse_bull+cross_group_bull,228,54,2.36332933,1.76098191,6,3,0.12037037,0.00000000
d1,5,200,volatility+close_near_high+elliott_pullback_bull,127,37,2.35712637,2.99842866,4,4,0.24583333,0.20000000
d1,5,200,trend_bull+rsi60+volatility+elliott_impulse_bull,199,36,2.35673154,0.88049096,3,1,0.04761905,0.00000000
d1,5,200,price200_bull+volatility+mtf_rsi60+cross_group_bull,343,72,2.35643916,1.10061370,8,3,0.06672078,0.00000000
d1,5,200,trend_bull+bb_expand+elliott_impulse_bull+cross_group_return_up,213,34,2.34237127,2.33071135,2,1,0.25000000,0.00000000
d1,5,200,sma_stack_bull+close_near_high+elliott_wave5_bull+cross_group_bull,141,24,2.33539400,2.64147287,1,0,0.00000000,0.00000000
d1,5,200,sma_stack_bull+elliott_impulse_bull+mtf_rsi60+cross_group_bull,223,54,2.32682549,1.76098191,6,3,0.12037037,0.00000000
d1,5,200,trend_bull+volatility+elliott_impulse_bull+cross_target_relative_up,133,15,2.32581617,1.05658915,1,0,0.00000000,0.00000000
d1,5,200,trend_bull+adx_up3+volatility+mtf_volatility,206,47,2.32508776,2.02325581,6,3,0.11574074,0.00000000
d1,5,200,sma_stack_bull+breakout20_up+close_near_high+cross_group_return_up,146,46,2.32376065,1.72269970,6,3,0.12083333,0.00000000
d1,5,200,sma_stack_bull+breakout_up20+close_near_high+cross_group_return_up,146,46,2.32376065,1.72269970,6,3,0.12083333,0.00000000
d1,5,200,sma_stack_bull+channel_breakout_up+close_near_high+cross_group_return_up,146,46,2.32376065,1.72269970,6,3,0.12083333,0.00000000
d1,5,200,volatility+breakout20_up+mtf_rsi60+cross_group_bull,146,24,2.32376065,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+breakout_up20+mtf_rsi60+cross_group_bull,146,24,2.32376065,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+channel_breakout_up+mtf_rsi60+cross_group_bull,146,24,2.32376065,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+retest_up+mtf_rsi60+cross_group_bull,146,24,2.32376065,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+rsi60+volatility+cross_group_bull,284,50,2.31894756,1.58488372,5,3,0.13333333,0.00000000
d1,5,200,sma_stack_bull+adx25+atr_expand,155,45,2.31758748,1.05658915,4,2,0.08680556,0.00000000
d1,5,200,trend_bull+rsi60+volatility+elliott_wave5_bull,168,27,2.31643788,1.17398794,2,0,0.00000000,0.00000000
d1,5,200,volatility+breakout20_up+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+breakout_up20+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+channel_breakout_up+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+retest_up+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+breakout20_up+retest_up+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+breakout_up20+retest_up+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,volatility+channel_breakout_up+retest_up+cross_group_bull,147,24,2.30795276,1.32073643,2,0,0.00000000,0.00000000
d1,5,200,trend_bull+breakout20_up+elliott_impulse_bull+cross_group_bull,286,60,2.30273115,1.58488372,6,3,0.08360390,0.00000000
d1,5,300,trend_bull+volatility+breakout20_up+close_near_high,128,19,4.81545523,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout_up20+close_near_high,128,19,4.81545523,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+channel_breakout_up+close_near_high,128,19,4.81545523,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,price200_bull+volatility+breakout20_up+cross_group_bull,127,23,4.61070359,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,price200_bull+volatility+breakout_up20+cross_group_bull,127,23,4.61070359,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,price200_bull+volatility+channel_breakout_up+cross_group_bull,127,23,4.61070359,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,price200_bull+volatility+retest_up+cross_group_bull,127,23,4.61070359,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+breakout20_up+mtf_trend_bull+cross_group_bull,129,21,4.53921982,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+breakout_up20+mtf_trend_bull+cross_group_bull,129,21,4.53921982,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+channel_breakout_up+mtf_trend_bull+cross_group_bull,129,21,4.53921982,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+retest_up+mtf_trend_bull+cross_group_bull,129,21,4.53921982,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,trend_bull+adx_up3+volatility+mtf_rsi60,178,30,4.32849908,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout20_up+elliott_wave5_bull,147,24,4.19304945,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout_up20+elliott_wave5_bull,147,24,4.19304945,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+channel_breakout_up+elliott_wave5_bull,147,24,4.19304945,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+retest_up+elliott_wave5_bull,147,24,4.19304945,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+elliott_impulse_bull+mtf_trend_bull+cross_group_bull,155,23,4.17546570,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+strong_close_bull+elliott_impulse_bull,127,17,4.12536637,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+close_near_high+elliott_impulse_bull,150,23,4.10918846,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,adx25+atr_expand+cross_target_relative_up,120,20,4.10918846,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout20_up+elliott_impulse_bull,173,29,4.09731220,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout_up20+elliott_impulse_bull,173,29,4.09731220,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+channel_breakout_up+elliott_impulse_bull,173,29,4.09731220,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,rsi60+volatility+breakout20_up+cross_group_bull,136,22,4.07897384,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,rsi60+volatility+breakout_up20+cross_group_bull,136,22,4.07897384,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,rsi60+volatility+channel_breakout_up+cross_group_bull,136,22,4.07897384,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,rsi60+volatility+retest_up+cross_group_bull,136,22,4.07897384,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout20_up+mtf_rsi60,189,35,4.07657586,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout_up20+mtf_rsi60,189,35,4.07657586,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+channel_breakout_up+mtf_rsi60,189,35,4.07657586,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout20_up,190,36,4.05512019,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout_up20,190,36,4.05512019,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+channel_breakout_up,190,36,4.05512019,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout20_up+mtf_trend_bull,190,36,4.05512019,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+breakout_up20+mtf_trend_bull,190,36,4.05512019,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+channel_breakout_up+mtf_trend_bull,190,36,4.05512019,0.00000000,3,0,0.00000000,0.00000000
d1,5,300,volatility+breakout20_up+elliott_impulse_bull+cross_group_bull,137,23,4.04920031,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+breakout_up20+elliott_impulse_bull+cross_group_bull,137,23,4.04920031,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+channel_breakout_up+elliott_impulse_bull+cross_group_bull,137,23,4.04920031,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+retest_up+elliott_impulse_bull+cross_group_bull,137,23,4.04920031,0.00000000,1,0,0.00000000,0.00000000
d1,5,300,volatility+breakout20_up+mtf_rsi60+cross_group_bull,146,24,4.01068052,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+breakout_up20+mtf_rsi60+cross_group_bull,146,24,4.01068052,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+channel_breakout_up+mtf_rsi60+cross_group_bull,146,24,4.01068052,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+retest_up+mtf_rsi60+cross_group_bull,146,24,4.01068052,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,sma_stack_bull+adx_up3+volatility+mtf_rsi60,139,26,3.99093844,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+breakout20_up+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+breakout_up20+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+channel_breakout_up+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+retest_up+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+breakout20_up+retest_up+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+breakout_up20+retest_up+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,volatility+channel_breakout_up+retest_up+cross_group_bull,147,24,3.98339698,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+retest_up+elliott_impulse_bull,172,29,3.94195405,0.00000000,2,0,0.00000000,0.00000000
d1,5,300,trend_bull+volatility+retest_up+mtf_rsi60,188,33,3.93432938,0.00000000,3,0,0.00000000,0.00000000
