timeframe,direction,horizon_bars,base_feature,toolkit_feature,period,samples,hit_rate
h4,bear,3,breakout20_down,fib_below618,disc,3647,0.20043872
h4,bear,3,breakout20_down,fib_below618,val,766,0.17101828
h4,bear,3,breakout20_down,fib_below618,oos,551,0.18693285
h4,bear,3,breakout20_down,fib_time_zone,disc,1521,0.20710059
h4,bear,3,breakout20_down,fib_time_zone,val,309,0.18446602
h4,bear,3,breakout20_down,fib_time_zone,oos,210,0.21428571
h4,bear,3,breakout20_down,fib_time_5,disc,873,0.21076747
h4,bear,3,breakout20_down,fib_time_5,val,159,0.19496855
h4,bear,3,breakout20_down,fib_time_5,oos,123,0.24390244
h4,bear,3,breakout20_down,fib_time_8,disc,532,0.19360902
h4,bear,3,breakout20_down,fib_time_8,val,114,0.16666667
h4,bear,3,breakout20_down,fib_time_8,oos,79,0.16455696
h4,bear,3,breakout20_down,fib_time_13,disc,326,0.20552147
h4,bear,3,breakout20_down,fib_time_13,val,72,0.20833333
h4,bear,3,breakout20_down,fib_time_13,oos,40,0.22500000
h4,bear,3,breakout20_down,fib_fan_down,disc,3647,0.20043872
h4,bear,3,breakout20_down,fib_fan_down,val,766,0.17101828
h4,bear,3,breakout20_down,fib_fan_down,oos,551,0.18693285
h4,bear,3,breakout20_down,fib_arc_bear,disc,3875,0.19896774
h4,bear,3,breakout20_down,fib_arc_bear,val,836,0.17703349
h4,bear,3,breakout20_down,fib_arc_bear,oos,602,0.18770764
h4,bear,3,breakout20_down,trendline_down,disc,3895,0.19666239
h4,bear,3,breakout20_down,trendline_down,val,845,0.16568047
h4,bear,3,breakout20_down,trendline_down,oos,611,0.18657938
h4,bear,3,breakout20_down,channel_lower,disc,4118,0.19645459
h4,bear,3,breakout20_down,channel_lower,val,896,0.17299107
h4,bear,3,breakout20_down,channel_lower,oos,640,0.18750000
h4,bear,3,breakout20_down,channel_mid_bear,disc,4118,0.19645459
h4,bear,3,breakout20_down,channel_mid_bear,val,896,0.17299107
h4,bear,3,breakout20_down,channel_mid_bear,oos,640,0.18750000
h4,bear,3,breakout20_down,channel_breakout_down,disc,4118,0.19645459
h4,bear,3,breakout20_down,channel_breakout_down,val,896,0.17299107
h4,bear,3,breakout20_down,channel_breakout_down,oos,640,0.18750000
h4,bear,3,breakout20_down,horizontal_support_near,disc,2684,0.21274218
h4,bear,3,breakout20_down,horizontal_support_near,val,533,0.18198874
h4,bear,3,breakout20_down,horizontal_support_near,oos,396,0.19696970
h4,bear,3,breakout20_down,horizontal_break_down,disc,2555,0.21330724
h4,bear,3,breakout20_down,horizontal_break_down,val,496,0.18951613
h4,bear,3,breakout20_down,horizontal_break_down,oos,376,0.19946809
h4,bear,3,breakout20_down,vertical_session,disc,3059,0.17587447
h4,bear,3,breakout20_down,vertical_session,val,647,0.16074189
h4,bear,3,breakout20_down,vertical_session,oos,468,0.16025641
h4,bear,3,breakout20_down,vertical_day_open,disc,589,0.29711375
h4,bear,3,breakout20_down,vertical_day_open,val,142,0.24647887
h4,bear,3,breakout20_down,vertical_day_open,oos,101,0.22772277
h4,bear,3,breakout20_down,vertical_week_open,disc,108,0.31481481
h4,bear,3,breakout20_down,vertical_week_open,val,28,0.10714286
h4,bear,3,breakout20_down,vertical_week_open,oos,18,0.38888889
h4,bear,3,breakout20_down,triangle_breakout_down,disc,194,0.15979381
h4,bear,3,breakout20_down,triangle_breakout_down,val,42,0.19047619
h4,bear,3,breakout20_down,triangle_breakout_down,oos,22,0.04545455
h4,bear,3,breakout20_down,elliott_wave3_bear,disc,2480,0.19032258
h4,bear,3,breakout20_down,elliott_wave3_bear,val,558,0.18996416
h4,bear,3,breakout20_down,elliott_wave3_bear,oos,403,0.21339950
h4,bear,3,breakout20_down,elliott_wave5_bear,disc,3164,0.19500632
h4,bear,3,breakout20_down,elliott_wave5_bear,val,683,0.16544656
h4,bear,3,breakout20_down,elliott_wave5_bear,oos,498,0.19277108
h4,bear,3,breakout20_down,elliott_impulse_bear,disc,3541,0.19457780
h4,bear,3,breakout20_down,elliott_impulse_bear,val,790,0.16835443
h4,bear,3,breakout20_down,elliott_impulse_bear,oos,561,0.20142602
h4,bear,3,breakout20_down,range_compression,disc,3002,0.18687542
h4,bear,3,breakout20_down,range_compression,val,661,0.14069592
h4,bear,3,breakout20_down,range_compression,oos,454,0.15638767
h4,bear,3,breakout20_down,range_tight,disc,427,0.20140515
h4,bear,3,breakout20_down,range_tight,val,111,0.17117117
h4,bear,3,breakout20_down,range_tight,oos,88,0.21590909
h4,bear,3,breakout20_down,nr7,disc,124,0.16129032
h4,bear,3,breakout20_down,nr7,val,28,0.03571429
h4,bear,3,breakout20_down,nr7,oos,21,0.04761905
h4,bear,3,breakout20_down,nr4,disc,378,0.13756614
h4,bear,3,breakout20_down,nr4,val,83,0.13253012
h4,bear,3,breakout20_down,nr4,oos,74,0.06756757
h4,bear,3,breakout20_down,breakout_down20,disc,4118,0.19645459
h4,bear,3,breakout20_down,breakout_down20,val,896,0.17299107
h4,bear,3,breakout20_down,breakout_down20,oos,640,0.18750000
h4,bear,3,breakout20_down,retest_down,disc,4115,0.19659781
h4,bear,3,breakout20_down,retest_down,val,889,0.17097863
h4,bear,3,breakout20_down,retest_down,oos,632,0.18670886
h4,bear,3,breakout20_down,squeeze_release_down,disc,427,0.15690867
h4,bear,3,breakout20_down,squeeze_release_down,val,121,0.19008264
h4,bear,3,breakout20_down,squeeze_release_down,oos,58,0.17241379
h4,bear,3,breakout20_down,engulf_bear,disc,610,0.20327869
h4,bear,3,breakout20_down,engulf_bear,val,136,0.18382353
h4,bear,3,breakout20_down,engulf_bear,oos,95,0.22105263
h4,bear,3,breakout20_down,strong_close_bear,disc,1974,0.19047619
h4,bear,3,breakout20_down,strong_close_bear,val,443,0.15575621
h4,bear,3,breakout20_down,strong_close_bear,oos,295,0.18305085
h4,bear,3,breakout20_down,ll20,disc,4118,0.19645459
h4,bear,3,breakout20_down,ll20,val,896,0.17299107
h4,bear,3,breakout20_down,ll20,oos,640,0.18750000
h4,bear,3,breakout20_down,structure_bear_transition,disc,3565,0.19410940
h4,bear,3,breakout20_down,structure_bear_transition,val,777,0.17631918
h4,bear,3,breakout20_down,structure_bear_transition,oos,563,0.18650089
h4,bear,3,breakout20_down,compression,disc,194,0.15979381
h4,bear,3,breakout20_down,compression,val,42,0.19047619
h4,bear,3,breakout20_down,compression,oos,22,0.04545455
h4,bear,3,breakout20_down,shape_triangle_proxy,disc,183,0.15846995
h4,bear,3,breakout20_down,shape_triangle_proxy,val,40,0.20000000
h4,bear,3,breakout20_down,shape_triangle_proxy,oos,22,0.04545455
h4,bear,3,volatility,sma20_bear,disc,12893,0.20390910
h4,bear,3,volatility,sma20_bear,val,2770,0.24332130
h4,bear,3,volatility,sma20_bear,oos,2066,0.22216844
h4,bear,3,volatility,sma50_bear,disc,13186,0.20878204
h4,bear,3,volatility,sma50_bear,val,2735,0.24862888
h4,bear,3,volatility,sma50_bear,oos,2185,0.21418764
h4,bear,3,volatility,sma200_bear,disc,12011,0.19881775
h4,bear,3,volatility,sma200_bear,val,2227,0.26448137
h4,bear,3,volatility,sma200_bear,oos,1928,0.19346473
h4,bear,3,volatility,sma_stack_bear,disc,7469,0.21127326
h4,bear,3,volatility,sma_stack_bear,val,1383,0.30585683
h4,bear,3,volatility,sma_stack_bear,oos,960,0.13541667
h4,bear,3,volatility,ichimoku_bear,disc,11697,0.20979738
h4,bear,3,volatility,ichimoku_bear,val,2423,0.25877012
h4,bear,3,volatility,ichimoku_bear,oos,1940,0.21597938
h4,bear,3,volatility,ichimoku_tk_bear,disc,12074,0.20341229
h4,bear,3,volatility,ichimoku_tk_bear,val,2585,0.23056093
h4,bear,3,volatility,ichimoku_tk_bear,oos,2017,0.20773426
h4,bear,3,volatility,ichimoku_cloud_bear,disc,12261,0.19549792
h4,bear,3,volatility,ichimoku_cloud_bear,val,2326,0.26440241
h4,bear,3,volatility,ichimoku_cloud_bear,oos,1579,0.13299557
h4,bear,3,volatility,span_model_bear,disc,9168,0.20909686
h4,bear,3,volatility,span_model_bear,val,1903,0.24487651
h4,bear,3,volatility,span_model_bear,oos,1579,0.22102597
h4,bear,3,volatility,bb_bear,disc,12893,0.20390910
h4,bear,3,volatility,bb_bear,val,2770,0.24332130
h4,bear,3,volatility,bb_bear,oos,2066,0.22216844
h4,bear,3,volatility,bb_lower,disc,6181,0.21323410
h4,bear,3,volatility,bb_lower,val,1287,0.24242424
h4,bear,3,volatility,bb_lower,oos,956,0.24686192
h4,bear,3,volatility,superbb_bear,disc,175,0.27428571
h4,bear,3,volatility,superbb_bear,val,39,0.23076923
h4,bear,3,volatility,superbb_bear,oos,42,0.26190476
h4,bear,3,volatility,superbb_squeeze,disc,1824,0.14144737
h4,bear,3,volatility,superbb_squeeze,val,406,0.15763547
h4,bear,3,volatility,superbb_squeeze,oos,166,0.09638554
h4,bear,3,volatility,superbb_expand,disc,7176,0.20638239
h4,bear,3,volatility,superbb_expand,val,1540,0.21753247
h4,bear,3,volatility,superbb_expand,oos,1214,0.20757825
h4,bear,3,volatility,stoch_bear,disc,12142,0.19477845
h4,bear,3,volatility,stoch_bear,val,2666,0.22618155
h4,bear,3,volatility,stoch_bear,oos,1887,0.16057234
h4,bear,3,volatility,stoch_cross_down,disc,4857,0.20424130
h4,bear,3,volatility,stoch_cross_down,val,1081,0.21369103
h4,bear,3,volatility,stoch_cross_down,oos,762,0.17191601
h4,bear,3,volatility,stoch_fall_down,disc,1636,0.19254279
h4,bear,3,volatility,stoch_fall_down,val,361,0.20775623
h4,bear,3,volatility,stoch_fall_down,oos,257,0.10894942
h4,bear,3,volatility,rci_bear,disc,12717,0.20248486
h4,bear,3,volatility,rci_bear,val,2803,0.24438102
h4,bear,3,volatility,rci_bear,oos,2065,0.21888620
h4,bear,3,volatility,rci_strong_bear,disc,3864,0.21221532
h4,bear,3,volatility,rci_strong_bear,val,687,0.25909753
h4,bear,3,volatility,rci_strong_bear,oos,575,0.25913043
h4,bear,3,volatility,rci_cross_down,disc,938,0.20682303
h4,bear,3,volatility,rci_cross_down,val,187,0.23529412
h4,bear,3,volatility,rci_cross_down,oos,138,0.18115942
h4,bear,3,volatility,dmi_adx_bear,disc,7866,0.22972286
h4,bear,3,volatility,dmi_adx_bear,val,1568,0.27806122
h4,bear,3,volatility,dmi_adx_bear,oos,1595,0.24388715
h4,bear,3,volatility,dmi_adx_strong_bear,disc,6999,0.20831547
h4,bear,3,volatility,dmi_adx_strong_bear,val,1502,0.25499334
h4,bear,3,volatility,dmi_adx_strong_bear,oos,1325,0.27018868
h4,bear,3,volatility,fib_below382,disc,15494,0.20259455
h4,bear,3,volatility,fib_below382,val,3207,0.24415341
h4,bear,3,volatility,fib_below382,oos,2524,0.20007924
h4,bear,3,volatility,fib_below500,disc,12996,0.20383195
h4,bear,3,volatility,fib_below500,val,2644,0.24697428
h4,bear,3,volatility,fib_below500,oos,2131,0.20647583
h4,bear,3,volatility,fib_below618,disc,10423,0.20138156
h4,bear,3,volatility,fib_below618,val,2109,0.26363205
h4,bear,3,volatility,fib_below618,oos,1698,0.20906949
h4,bear,3,volatility,fib_time_zone,disc,8751,0.19174951
h4,bear,3,volatility,fib_time_zone,val,1887,0.22469528
h4,bear,3,volatility,fib_time_zone,oos,1393,0.16582915
h4,bear,3,volatility,fib_time_5,disc,4949,0.18953324
h4,bear,3,volatility,fib_time_5,val,1081,0.22201665
h4,bear,3,volatility,fib_time_5,oos,776,0.15721649
h4,bear,3,volatility,fib_time_8,disc,3083,0.18585793
h4,bear,3,volatility,fib_time_8,val,672,0.23660714
h4,bear,3,volatility,fib_time_8,oos,500,0.16400000
h4,bear,3,volatility,fib_time_13,disc,1908,0.19758910
h4,bear,3,volatility,fib_time_13,val,412,0.22087379
h4,bear,3,volatility,fib_time_13,oos,318,0.17924528
h4,bear,3,volatility,fib_fan_down,disc,10423,0.20138156
h4,bear,3,volatility,fib_fan_down,val,2109,0.26363205
h4,bear,3,volatility,fib_fan_down,oos,1698,0.20906949
h4,bear,3,volatility,fib_arc_bear,disc,12996,0.20383195
h4,bear,3,volatility,fib_arc_bear,val,2644,0.24697428
h4,bear,3,volatility,fib_arc_bear,oos,2131,0.20647583
h4,bear,3,volatility,trendline_down,disc,12921,0.20191936
h4,bear,3,volatility,trendline_down,val,2830,0.23710247
h4,bear,3,volatility,trendline_down,oos,2108,0.21110057
h4,bear,3,volatility,channel_lower,disc,6262,0.20552539
h4,bear,3,volatility,channel_lower,val,1259,0.24305004
h4,bear,3,volatility,channel_lower,oos,887,0.22096956
h4,bear,3,volatility,channel_mid_bear,disc,12730,0.20439906
h4,bear,3,volatility,channel_mid_bear,val,2705,0.23881701
h4,bear,3,volatility,channel_mid_bear,oos,2016,0.20783730
h4,bear,3,volatility,channel_breakout_down,disc,1855,0.22102426
h4,bear,3,volatility,channel_breakout_down,val,346,0.22543353
h4,bear,3,volatility,channel_breakout_down,oos,272,0.25735294
h4,bear,3,volatility,horizontal_resistance_near,disc,1767,0.17374080
h4,bear,3,volatility,horizontal_resistance_near,val,375,0.15200000
h4,bear,3,volatility,horizontal_resistance_near,oos,290,0.10344828
h4,bear,3,volatility,horizontal_support_near,disc,1899,0.24275935
h4,bear,3,volatility,horizontal_support_near,val,370,0.24324324
h4,bear,3,volatility,horizontal_support_near,oos,254,0.25196850
h4,bear,3,volatility,horizontal_break_down,disc,1289,0.24747867
h4,bear,3,volatility,horizontal_break_down,val,235,0.25106383
h4,bear,3,volatility,horizontal_break_down,oos,185,0.30270270
h4,bear,3,volatility,vertical_session,disc,16863,0.17974263
h4,bear,3,volatility,vertical_session,val,3600,0.21250000
h4,bear,3,volatility,vertical_session,oos,2636,0.15364188
h4,bear,3,volatility,vertical_day_open,disc,3522,0.28137422
h4,bear,3,volatility,vertical_day_open,val,783,0.25925926
h4,bear,3,volatility,vertical_day_open,oos,607,0.19275124
h4,bear,3,volatility,vertical_week_open,disc,649,0.26194145
h4,bear,3,volatility,vertical_week_open,val,146,0.28767123
h4,bear,3,volatility,vertical_week_open,oos,115,0.20869565
h4,bear,3,volatility,rectangle_range,disc,12571,0.18860870
h4,bear,3,volatility,rectangle_range,val,2847,0.22550053
h4,bear,3,volatility,rectangle_range,oos,2058,0.17103984
h4,bear,3,volatility,triangle_breakout_down,disc,60,0.18333333
h4,bear,3,volatility,triangle_breakout_down,val,12,0.08333333
h4,bear,3,volatility,triangle_breakout_down,oos,2,0.00000000
h4,bear,3,volatility,ellipse_compression,disc,802,0.25810474
h4,bear,3,volatility,ellipse_compression,val,113,0.23893805
h4,bear,3,volatility,ellipse_compression,oos,166,0.17469880
h4,bear,3,volatility,elliott_wave2_bear,disc,2271,0.19550859
h4,bear,3,volatility,elliott_wave2_bear,val,520,0.18461538
h4,bear,3,volatility,elliott_wave2_bear,oos,439,0.23690205
h4,bear,3,volatility,elliott_wave3_bear,disc,2081,0.18596828
h4,bear,3,volatility,elliott_wave3_bear,val,375,0.26666667
h4,bear,3,volatility,elliott_wave3_bear,oos,289,0.22145329
h4,bear,3,volatility,elliott_wave4_bear,disc,2040,0.19117647
h4,bear,3,volatility,elliott_wave4_bear,val,461,0.25596529
h4,bear,3,volatility,elliott_wave4_bear,oos,341,0.17595308
h4,bear,3,volatility,elliott_wave5_bear,disc,1921,0.21707444
h4,bear,3,volatility,elliott_wave5_bear,val,340,0.23235294
h4,bear,3,volatility,elliott_wave5_bear,oos,252,0.23015873
h4,bear,3,volatility,elliott_impulse_bear,disc,2588,0.20092736
h4,bear,3,volatility,elliott_impulse_bear,val,476,0.25000000
h4,bear,3,volatility,elliott_impulse_bear,oos,339,0.22123894
h4,bear,3,volatility,elliott_pullback_bear,disc,4311,0.19345859
h4,bear,3,volatility,elliott_pullback_bear,val,981,0.21814475
h4,bear,3,volatility,elliott_pullback_bear,oos,780,0.21025641
h4,bear,3,volatility,range_compression,disc,19039,0.19039866
h4,bear,3,volatility,range_compression,val,4097,0.21918477
h4,bear,3,volatility,range_compression,oos,3049,0.15808462
h4,bear,3,volatility,range_tight,disc,780,0.15000000
h4,bear,3,volatility,range_tight,val,250,0.13600000
h4,bear,3,volatility,range_tight,oos,143,0.13986014
h4,bear,3,volatility,inside_bar,disc,4466,0.17532468
h4,bear,3,volatility,inside_bar,val,876,0.22260274
h4,bear,3,volatility,inside_bar,oos,672,0.18303571
h4,bear,3,volatility,inside_2,disc,624,0.16666667
h4,bear,3,volatility,inside_2,val,78,0.24358974
h4,bear,3,volatility,inside_2,oos,80,0.28750000
h4,bear,3,volatility,nr7,disc,3155,0.20633914
h4,bear,3,volatility,nr7,val,709,0.26093089
h4,bear,3,volatility,nr7,oos,504,0.20039683
h4,bear,3,volatility,nr4,disc,6622,0.17260646
h4,bear,3,volatility,nr4,val,1394,0.21879484
h4,bear,3,volatility,nr4,oos,1023,0.19061584
h4,bear,3,volatility,breakout_down20,disc,1855,0.22102426
h4,bear,3,volatility,breakout_down20,val,346,0.22543353
h4,bear,3,volatility,breakout_down20,oos,272,0.25735294
h4,bear,3,volatility,retest_down,disc,1853,0.22126282
h4,bear,3,volatility,retest_down,val,343,0.22157434
h4,bear,3,volatility,retest_down,oos,267,0.25468165
h4,bear,3,volatility,pin_bear,disc,326,0.42638037
h4,bear,3,volatility,pin_bear,val,77,0.50649351
h4,bear,3,volatility,pin_bear,oos,50,0.44000000
h4,bear,3,volatility,engulf_bear,disc,1912,0.20345188
h4,bear,3,volatility,engulf_bear,val,409,0.26161369
h4,bear,3,volatility,engulf_bear,oos,315,0.15555556
h4,bear,3,volatility,strong_close_bear,disc,4090,0.19437653
h4,bear,3,volatility,strong_close_bear,val,849,0.20965842
h4,bear,3,volatility,strong_close_bear,oos,586,0.13993174
h4,bear,3,volatility,gap_proxy_down,disc,384,0.21614583
h4,bear,3,volatility,gap_proxy_down,val,99,0.21212121
h4,bear,3,volatility,gap_proxy_down,oos,74,0.20270270
h4,bear,3,volatility,ll20,disc,3536,0.21549774
h4,bear,3,volatility,ll20,val,753,0.21646746
h4,bear,3,volatility,ll20,oos,513,0.21637427
h4,bear,3,volatility,structure_bear_transition,disc,8794,0.20104617
h4,bear,3,volatility,structure_bear_transition,val,1833,0.22913257
h4,bear,3,volatility,structure_bear_transition,oos,1322,0.16111952
h4,bear,3,volatility,compression,disc,2149,0.22196370
h4,bear,3,volatility,compression,val,419,0.25298329
h4,bear,3,volatility,compression,oos,382,0.18848168
h4,bear,3,volatility,shape_triangle_proxy,disc,1627,0.19114935
h4,bear,3,volatility,shape_triangle_proxy,val,361,0.21606648
h4,bear,3,volatility,shape_triangle_proxy,oos,319,0.17554859
h4,bear,3,atr_expand,sma20_bear,disc,2608,0.20590491
h4,bear,3,atr_expand,sma20_bear,val,491,0.17107943
h4,bear,3,atr_expand,sma20_bear,oos,429,0.28904429
h4,bear,3,atr_expand,sma50_bear,disc,2445,0.20613497
h4,bear,3,atr_expand,sma50_bear,val,484,0.19008264
h4,bear,3,atr_expand,sma50_bear,oos,406,0.27586207
h4,bear,3,atr_expand,sma200_bear,disc,2257,0.20292424
h4,bear,3,atr_expand,sma200_bear,val,469,0.18123667
h4,bear,3,atr_expand,sma200_bear,oos,380,0.25000000
h4,bear,3,atr_expand,sma_stack_bear,disc,1393,0.20172290
h4,bear,3,atr_expand,sma_stack_bear,val,256,0.21484375
h4,bear,3,atr_expand,sma_stack_bear,oos,144,0.06944444
h4,bear,3,atr_expand,ichimoku_bear,disc,2086,0.19798658
h4,bear,3,atr_expand,ichimoku_bear,val,438,0.19406393
h4,bear,3,atr_expand,ichimoku_bear,oos,328,0.26219512
h4,bear,3,atr_expand,ichimoku_tk_bear,disc,2036,0.20579568
h4,bear,3,atr_expand,ichimoku_tk_bear,val,389,0.15681234
h4,bear,3,atr_expand,ichimoku_tk_bear,oos,298,0.24832215
h4,bear,3,atr_expand,ichimoku_cloud_bear,disc,2189,0.17359525
h4,bear,3,atr_expand,ichimoku_cloud_bear,val,455,0.18681319
h4,bear,3,atr_expand,ichimoku_cloud_bear,oos,312,0.17948718
h4,bear,3,atr_expand,span_model_bear,disc,1508,0.20557029
h4,bear,3,atr_expand,span_model_bear,val,325,0.16923077
h4,bear,3,atr_expand,span_model_bear,oos,235,0.26382979
h4,bear,3,atr_expand,bb_bear,disc,2608,0.20590491
h4,bear,3,atr_expand,bb_bear,val,491,0.17107943
h4,bear,3,atr_expand,bb_bear,oos,429,0.28904429
h4,bear,3,atr_expand,bb_lower,disc,1846,0.22210184
h4,bear,3,atr_expand,bb_lower,val,347,0.17867435
h4,bear,3,atr_expand,bb_lower,oos,334,0.30838323
h4,bear,3,atr_expand,superbb_bear,disc,239,0.25941423
h4,bear,3,atr_expand,superbb_bear,val,47,0.21276596
h4,bear,3,atr_expand,superbb_bear,oos,52,0.23076923
h4,bear,3,atr_expand,superbb_squeeze,disc,874,0.14530892
h4,bear,3,atr_expand,superbb_squeeze,val,130,0.09230769
h4,bear,3,atr_expand,superbb_squeeze,oos,89,0.08988764
h4,bear,3,atr_expand,superbb_expand,disc,2638,0.21304018
h4,bear,3,atr_expand,superbb_expand,val,511,0.20547945
h4,bear,3,atr_expand,superbb_expand,oos,470,0.24468085
h4,bear,3,atr_expand,stoch_bear,disc,2481,0.19226119
h4,bear,3,atr_expand,stoch_bear,val,463,0.17494600
h4,bear,3,atr_expand,stoch_bear,oos,393,0.23409669
h4,bear,3,atr_expand,stoch_cross_down,disc,1016,0.19881890
h4,bear,3,atr_expand,stoch_cross_down,val,181,0.17679558
h4,bear,3,atr_expand,stoch_cross_down,oos,144,0.20138889
h4,bear,3,atr_expand,stoch_fall_down,disc,491,0.17107943
h4,bear,3,atr_expand,stoch_fall_down,val,91,0.20879121
h4,bear,3,atr_expand,stoch_fall_down,oos,74,0.12162162
h4,bear,3,atr_expand,rci_bear,disc,2346,0.20801364
h4,bear,3,atr_expand,rci_bear,val,481,0.18295218
h4,bear,3,atr_expand,rci_bear,oos,390,0.27179487
h4,bear,3,atr_expand,rci_strong_bear,disc,565,0.18761062
h4,bear,3,atr_expand,rci_strong_bear,val,100,0.20000000
h4,bear,3,atr_expand,rci_strong_bear,oos,90,0.34444444
h4,bear,3,atr_expand,rci_cross_down,disc,332,0.22590361
h4,bear,3,atr_expand,rci_cross_down,val,46,0.13043478
h4,bear,3,atr_expand,rci_cross_down,oos,51,0.35294118
h4,bear,3,atr_expand,dmi_adx_bear,disc,1336,0.24401198
h4,bear,3,atr_expand,dmi_adx_bear,val,244,0.15573770
h4,bear,3,atr_expand,dmi_adx_bear,oos,225,0.31555556
h4,bear,3,atr_expand,dmi_adx_strong_bear,disc,1771,0.22134387
h4,bear,3,atr_expand,dmi_adx_strong_bear,val,351,0.19088319
h4,bear,3,atr_expand,dmi_adx_strong_bear,oos,371,0.30727763
h4,bear,3,atr_expand,fib_below382,disc,2842,0.20513723
h4,bear,3,atr_expand,fib_below382,val,552,0.18297101
h4,bear,3,atr_expand,fib_below382,oos,445,0.26516854
h4,bear,3,atr_expand,fib_below500,disc,2421,0.20735233
h4,bear,3,atr_expand,fib_below500,val,476,0.18277311
h4,bear,3,atr_expand,fib_below500,oos,393,0.27735369
h4,bear,3,atr_expand,fib_below618,disc,1978,0.20374115
h4,bear,3,atr_expand,fib_below618,val,387,0.18604651
h4,bear,3,atr_expand,fib_below618,oos,322,0.27329193
h4,bear,3,atr_expand,fib_time_zone,disc,1674,0.20011947
h4,bear,3,atr_expand,fib_time_zone,val,319,0.21630094
h4,bear,3,atr_expand,fib_time_zone,oos,256,0.21875000
h4,bear,3,atr_expand,fib_time_5,disc,944,0.18750000
h4,bear,3,atr_expand,fib_time_5,val,178,0.22471910
h4,bear,3,atr_expand,fib_time_5,oos,151,0.23841060
h4,bear,3,atr_expand,fib_time_8,disc,608,0.19572368
h4,bear,3,atr_expand,fib_time_8,val,110,0.22727273
h4,bear,3,atr_expand,fib_time_8,oos,83,0.16867470
h4,bear,3,atr_expand,fib_time_13,disc,339,0.22418879
