timeframe,period,from_target,to_target,conditions,samples,exit_precision,unconditional_exit_precision,lift,wilson95_lower,target_capture_pips_mean,future_mfe_pips_mean,future_mae_pips_mean,bars_after_target_mean
d1,discovery,100,150,price20_cross_down+mtf_adx_rising+volatility,66,1.00000000,0.60984394,1.63976378,0.94499744,-145.88787879,66.91818182,-90.13181818,1.07575758
d1,validation,100,150,price20_cross_down+mtf_adx_rising+volatility,25,1.00000000,0.61695906,1.62085308,0.86680775,-230.05600000,87.56000000,-104.27600000,1.04000000
d1,oos,100,150,price20_cross_down+mtf_adx_rising+volatility,14,1.00000000,0.60666667,1.64835165,0.78468920,-194.78571429,53.51428571,-285.82857143,1.00000000
d1,discovery,100,150,di_spread_down3+price20_cross_down+close_near_low,40,1.00000000,0.60984394,1.63976378,0.91237840,-175.52750000,94.91000000,-73.25500000,1.10000000
d1,validation,100,150,di_spread_down3+price20_cross_down+close_near_low,11,1.00000000,0.61695906,1.62085308,0.74116703,-277.99090909,106.23636364,-109.11818182,1.09090909
d1,oos,100,150,di_spread_down3+price20_cross_down+close_near_low,9,1.00000000,0.60666667,1.64835165,0.70085495,-147.17777778,39.31111111,-95.56666667,1.77777778
d1,discovery,100,150,close_near_low+mtf_adx_rising+atr_expand,35,1.00000000,0.60984394,1.63976378,0.90109901,-373.46285714,87.26857143,-408.27714286,1.05714286
d1,validation,100,150,close_near_low+mtf_adx_rising+atr_expand,24,1.00000000,0.61695906,1.62085308,0.86202380,-294.54166667,108.43750000,-114.47500000,1.04166667
d1,oos,100,150,close_near_low+mtf_adx_rising+atr_expand,7,1.00000000,0.60666667,1.64835165,0.64566956,-271.70000000,42.31428571,-152.48571429,1.00000000
d1,discovery,100,150,di_spread_down3+price20_cross_down+strong_close_bear,34,1.00000000,0.60984394,1.63976378,0.89848545,-163.89117647,94.15882353,-67.54705882,1.11764706
d1,validation,100,150,di_spread_down3+price20_cross_down+strong_close_bear,11,1.00000000,0.61695906,1.62085308,0.74116703,-277.99090909,106.23636364,-109.11818182,1.09090909
d1,oos,100,150,di_spread_down3+price20_cross_down+strong_close_bear,7,1.00000000,0.60666667,1.64835165,0.64566956,-135.94285714,20.17142857,-88.75714286,2.00000000
d1,discovery,100,150,strong_close_bear+mtf_adx_rising+atr_expand,33,1.00000000,0.60984394,1.63976378,0.89573000,-375.45757576,85.82424242,-426.29393939,1.06060606
d1,validation,100,150,strong_close_bear+mtf_adx_rising+atr_expand,15,1.00000000,0.61695906,1.62085308,0.79611670,-333.36666667,128.74000000,-118.36000000,1.06666667
d1,oos,100,150,strong_close_bear+mtf_adx_rising+atr_expand,6,1.00000000,0.60666667,1.64835165,0.60966571,-299.63333333,39.21666667,-177.53333333,1.00000000
d1,discovery,100,150,price20_cross_down+range_compression+atr_expand,32,1.00000000,0.60984394,1.63976378,0.89282080,-157.04062500,82.04687500,-69.63125000,1.03125000
d1,validation,100,150,price20_cross_down+range_compression+atr_expand,0,,0.61695906,,,,,,
d1,oos,100,150,price20_cross_down+range_compression+atr_expand,10,1.00000000,0.60666667,1.64835165,0.72246720,-287.04000000,68.60000000,-375.92000000,1.00000000
d1,discovery,100,150,rsi_down3+price20_cross_down+strong_close_bear,92,0.98913043,0.60984394,1.62194026,0.94097214,-156.89021739,94.16304348,-69.80000000,1.05434783
d1,validation,100,150,rsi_down3+price20_cross_down+strong_close_bear,29,0.93103448,0.61695906,1.50907011,0.78035420,-237.84827586,126.76206897,-73.60344828,1.03448276
d1,oos,100,150,rsi_down3+price20_cross_down+strong_close_bear,12,1.00000000,0.60666667,1.64835165,0.75750599,-143.38333333,47.19166667,-84.50000000,1.66666667
d1,discovery,100,150,rsi_down3+price20_cross_down+mtf_adx_rising,81,0.98765432,0.60984394,1.61951978,0.93333118,-158.38888889,83.48271605,-74.54938272,1.08641975
d1,validation,100,150,rsi_down3+price20_cross_down+mtf_adx_rising,39,0.94871795,0.61695906,1.53773241,0.83114360,-228.38205128,110.49743590,-86.00000000,1.02564103
d1,oos,100,150,rsi_down3+price20_cross_down+mtf_adx_rising,27,1.00000000,0.60666667,1.64835165,0.87544497,-197.58888889,57.00000000,-223.48148148,1.29629630
d1,discovery,100,150,rsi_down3+mtf_adx_rising+atr_expand,69,0.98550725,0.60984394,1.61599909,0.92236878,-311.80869565,91.77391304,-295.56666667,1.00000000
d1,validation,100,150,rsi_down3+mtf_adx_rising+atr_expand,30,0.96666667,0.61695906,1.56682464,0.83329609,-275.68000000,98.07333333,-173.73333333,1.03333333
d1,oos,100,150,rsi_down3+mtf_adx_rising+atr_expand,34,1.00000000,0.60666667,1.64835165,0.89848545,-265.09117647,57.44411765,-254.00588235,1.00000000
d1,discovery,100,150,price20_cross_down+range_compression+mtf_trend_bull,69,0.98550725,0.60984394,1.61599909,0.92236878,-137.64637681,93.86956522,-61.72753623,1.04347826
d1,validation,100,150,price20_cross_down+range_compression+mtf_trend_bull,18,0.88888889,0.61695906,1.44075829,0.67200235,-130.31666667,111.49444444,-41.82222222,1.00000000
d1,oos,100,150,price20_cross_down+range_compression+mtf_trend_bull,8,1.00000000,0.60666667,1.64835165,0.67559244,-127.83750000,82.05000000,-61.30000000,1.87500000
d1,discovery,100,150,di_spread_down3+mtf_adx_rising+atr_expand,59,0.98305085,0.60984394,1.61197117,0.91004274,-311.61694915,93.15423729,-272.73559322,1.00000000
d1,validation,100,150,di_spread_down3+mtf_adx_rising+atr_expand,12,0.91666667,0.61695906,1.48578199,0.64612009,-286.87500000,127.30000000,-112.37500000,1.08333333
d1,oos,100,150,di_spread_down3+mtf_adx_rising+atr_expand,32,1.00000000,0.60666667,1.64835165,0.89282080,-269.86250000,58.60625000,-262.35312500,1.00000000
d1,discovery,100,150,rsi_down3+strong_close_bear+atr_expand,51,0.98039216,0.60984394,1.60761155,0.89695431,-298.61764706,100.10000000,-301.10392157,1.00000000
d1,validation,100,150,rsi_down3+strong_close_bear+atr_expand,15,1.00000000,0.61695906,1.62085308,0.79611670,-339.86000000,123.35333333,-106.53333333,1.06666667
d1,oos,100,150,rsi_down3+strong_close_bear+atr_expand,6,1.00000000,0.60666667,1.64835165,0.60966571,-299.63333333,39.21666667,-177.53333333,1.00000000
d1,discovery,100,150,di_spread_down3+price20_cross_down+mtf_adx_rising,47,0.97872340,0.60984394,1.60487519,0.88887019,-164.67659574,98.37446809,-77.39148936,1.08510638
d1,validation,100,150,di_spread_down3+price20_cross_down+mtf_adx_rising,13,1.00000000,0.61695906,1.62085308,0.77190463,-250.19230769,90.20769231,-125.49230769,1.07692308
d1,oos,100,150,di_spread_down3+price20_cross_down+mtf_adx_rising,21,1.00000000,0.60666667,1.64835165,0.84536098,-212.46666667,50.14285714,-268.52857143,1.33333333
d1,discovery,100,150,macd_accel_down+mtf_adx_rising+atr_expand,91,0.97802198,0.60984394,1.60372502,0.92336835,-266.68791209,88.81208791,-247.09560440,1.03296703
d1,validation,100,150,macd_accel_down+mtf_adx_rising+atr_expand,32,0.96875000,0.61695906,1.57020142,0.84255736,-267.10625000,99.94687500,-183.28125000,1.03125000
d1,oos,100,150,macd_accel_down+mtf_adx_rising+atr_expand,42,1.00000000,0.60666667,1.64835165,0.91620121,-221.46666667,50.00714286,-214.54761905,1.11904762
d1,discovery,100,150,rsi_down3+ema20_slope_down3+atr_expand,43,0.97674419,0.60984394,1.60162974,0.87941007,-382.88604651,100.80697674,-413.76976744,1.00000000
d1,validation,100,150,rsi_down3+ema20_slope_down3+atr_expand,32,0.96875000,0.61695906,1.57020142,0.84255736,-262.79062500,90.38125000,-170.08125000,1.03125000
d1,oos,100,150,rsi_down3+ema20_slope_down3+atr_expand,15,1.00000000,0.60666667,1.64835165,0.79611670,-339.55333333,68.55333333,-248.10666667,1.00000000
d1,discovery,100,150,di_spread_down3+range_compression+atr_expand,80,0.97500000,0.60984394,1.59876969,0.91335567,-252.09250000,90.67125000,-243.37000000,1.00000000
d1,validation,100,150,di_spread_down3+range_compression+atr_expand,4,1.00000000,0.61695906,1.62085308,0.51010916,-196.42500000,117.67500000,-69.10000000,1.00000000
d1,oos,100,150,di_spread_down3+range_compression+atr_expand,14,1.00000000,0.60666667,1.64835165,0.78468920,-242.45000000,76.71428571,-296.40000000,1.00000000
d1,discovery,100,150,rsi_down3+mtf_adx_rising+bb_expand,40,0.97500000,0.60984394,1.59876969,0.87118631,-374.00000000,110.41250000,-356.23500000,1.00000000
d1,validation,100,150,rsi_down3+mtf_adx_rising+bb_expand,31,0.87096774,0.61695906,1.41171075,0.71147594,-247.64193548,136.91935484,-96.43225806,1.03225806
d1,oos,100,150,rsi_down3+mtf_adx_rising+bb_expand,31,1.00000000,0.60666667,1.64835165,0.88974460,-251.80645161,50.66774194,-246.89032258,1.16129032
d1,discovery,100,150,price20_cross_down+strong_close_bear+atr_expand,38,0.97368421,0.60984394,1.59661210,0.86505124,-141.74473684,89.86315789,-61.71842105,1.02631579
d1,validation,100,150,price20_cross_down+strong_close_bear+atr_expand,14,1.00000000,0.61695906,1.62085308,0.78468920,-339.03571429,127.92857143,-106.31428571,1.07142857
d1,oos,100,150,price20_cross_down+strong_close_bear+atr_expand,4,1.00000000,0.60666667,1.64835165,0.51010916,-169.97500000,10.00000000,-132.90000000,1.00000000
d1,discovery,100,150,ema20_slope_down3+mtf_adx_rising+bb_expand,38,0.97368421,0.60984394,1.59661210,0.86505124,-385.23947368,119.00526316,-356.77368421,1.02631579
d1,validation,100,150,ema20_slope_down3+mtf_adx_rising+bb_expand,34,0.85294118,0.61695906,1.38249233,0.69871944,-245.11176471,143.65000000,-107.41470588,1.05882353
d1,oos,100,150,ema20_slope_down3+mtf_adx_rising+bb_expand,20,0.95000000,0.60666667,1.56593407,0.76386881,-278.01500000,99.90000000,-170.62000000,1.10000000
d1,discovery,100,150,rsi_down3+price200_bull+atr_expand,74,0.97297297,0.60984394,1.59544584,0.90670707,-187.21216216,89.24189189,-150.18513514,1.00000000
d1,validation,100,150,rsi_down3+price200_bull+atr_expand,12,1.00000000,0.61695906,1.62085308,0.75750599,-212.50833333,78.71666667,-77.70833333,1.00000000
d1,oos,100,150,rsi_down3+price200_bull+atr_expand,30,1.00000000,0.60666667,1.64835165,0.88648661,-260.35000000,58.21000000,-245.56666667,1.00000000
d1,discovery,100,150,di_spread_down3+structure_lh+strong_close_bear,70,0.97142857,0.60984394,1.59291339,0.90167744,-267.35571429,91.91571429,-227.49571429,1.05714286
d1,validation,100,150,di_spread_down3+structure_lh+strong_close_bear,12,1.00000000,0.61695906,1.62085308,0.75750599,-295.86666667,119.12500000,-106.40833333,1.08333333
d1,oos,100,150,di_spread_down3+structure_lh+strong_close_bear,13,1.00000000,0.60666667,1.64835165,0.77190463,-173.86153846,42.30769231,-95.60769231,1.84615385
d1,discovery,100,150,rsi_down3+price20_cross_down+volatility,68,0.97058824,0.60984394,1.59153543,0.89895369,-156.80294118,90.52794118,-69.99705882,1.07352941
d1,validation,100,150,rsi_down3+price20_cross_down+volatility,25,1.00000000,0.61695906,1.62085308,0.86680775,-235.38400000,83.92400000,-99.94000000,1.04000000
d1,oos,100,150,rsi_down3+price20_cross_down+volatility,14,1.00000000,0.60666667,1.64835165,0.78468920,-198.87857143,54.35000000,-278.72857143,1.00000000
d1,discovery,100,150,di_spread_down3+price20_cross_down+mtf_trend_bull,33,0.96969697,0.60984394,1.59007397,0.84681275,-152.67272727,95.30303030,-62.74242424,1.03030303
d1,validation,100,150,di_spread_down3+price20_cross_down+mtf_trend_bull,3,1.00000000,0.61695906,1.62085308,0.43850297,-113.33333333,37.93333333,-75.66666667,1.00000000
d1,oos,100,150,di_spread_down3+price20_cross_down+mtf_trend_bull,5,1.00000000,0.60666667,1.64835165,0.56551754,-128.94000000,62.76000000,-65.70000000,2.40000000
d1,discovery,100,150,price20_cross_down+structure_lh+mtf_adx_rising,126,0.96825397,0.60984394,1.58770779,0.92121391,-144.01031746,77.86825397,-94.74761905,1.08730159
d1,validation,100,150,price20_cross_down+structure_lh+mtf_adx_rising,48,0.95833333,0.61695906,1.55331754,0.86024344,-210.09166667,98.23958333,-112.26875000,1.04166667
d1,oos,100,150,price20_cross_down+structure_lh+mtf_adx_rising,31,0.93548387,0.60666667,1.54200638,0.79281363,-145.11612903,61.38064516,-167.65161290,1.41935484
d1,discovery,100,150,macd_accel_down+strong_close_bear+atr_expand,91,0.96703297,0.60984394,1.58570563,0.90750693,-206.80109890,77.28351648,-202.32637363,1.04395604
d1,validation,100,150,macd_accel_down+strong_close_bear+atr_expand,27,0.92592593,0.61695906,1.50078989,0.76630407,-229.15925926,122.64074074,-85.55925926,1.03703704
d1,oos,100,150,macd_accel_down+strong_close_bear+atr_expand,6,1.00000000,0.60666667,1.64835165,0.60966571,-299.63333333,39.21666667,-177.53333333,1.00000000
d1,discovery,100,150,price20_cross_down+strong_close_bear+mtf_trend_bull,82,0.96341463,0.60984394,1.57977242,0.89787265,-147.17195122,104.49878049,-58.05000000,1.03658537
d1,validation,100,150,price20_cross_down+strong_close_bear+mtf_trend_bull,22,0.86363636,0.61695906,1.39982766,0.66665013,-138.55909091,115.50909091,-54.17727273,1.00000000
d1,oos,100,150,price20_cross_down+strong_close_bear+mtf_trend_bull,8,1.00000000,0.60666667,1.64835165,0.67559244,-124.10000000,74.37500000,-64.77500000,2.00000000
d1,discovery,100,150,ema20_slope_down3+mtf_adx_rising+atr_expand,49,0.95918367,0.60984394,1.57283465,0.86286968,-354.84489796,103.68775510,-369.28163265,1.04081633
d1,validation,100,150,ema20_slope_down3+mtf_adx_rising+atr_expand,30,0.96666667,0.61695906,1.56682464,0.83329609,-278.53666667,102.30333333,-192.38666667,1.03333333
d1,oos,100,150,ema20_slope_down3+mtf_adx_rising+atr_expand,15,1.00000000,0.60666667,1.64835165,0.79611670,-339.55333333,68.55333333,-248.10666667,1.00000000
d1,discovery,100,150,macd_accel_down+structure_lh+atr_expand,218,0.95871560,0.60984394,1.57206711,0.92341416,-175.73394495,78.10688073,-153.17568807,1.01834862
d1,validation,100,150,macd_accel_down+structure_lh+atr_expand,50,0.94000000,0.61695906,1.52360190,0.83782908,-215.86000000,101.57800000,-168.99800000,1.02000000
d1,oos,100,150,macd_accel_down+structure_lh+atr_expand,42,1.00000000,0.60666667,1.64835165,0.91620121,-193.59285714,42.32619048,-205.79523810,1.11904762
d1,discovery,100,150,macd_accel_down+ema20_slope_down3+atr_expand,72,0.95833333,0.60984394,1.57144029,0.88450723,-280.80138889,88.45277778,-285.73888889,1.02777778
d1,validation,100,150,macd_accel_down+ema20_slope_down3+atr_expand,39,0.92307692,0.61695906,1.49617207,0.79678929,-258.63333333,119.35128205,-205.43846154,1.02564103
d1,oos,100,150,macd_accel_down+ema20_slope_down3+atr_expand,15,1.00000000,0.60666667,1.64835165,0.79611670,-339.55333333,68.55333333,-248.10666667,1.00000000
d1,discovery,100,150,rsi_down3+mtf_adx_rising+volatility,117,0.95726496,0.60984394,1.56968840,0.90384753,-241.90341880,97.21794872,-213.18803419,1.07692308
d1,validation,100,150,rsi_down3+mtf_adx_rising+volatility,44,0.90909091,0.61695906,1.47350280,0.78840761,-216.30681818,101.97272727,-181.66818182,1.02272727
d1,oos,100,150,rsi_down3+mtf_adx_rising+volatility,27,1.00000000,0.60666667,1.64835165,0.87544497,-259.68518519,49.22962963,-274.34074074,1.00000000
d1,discovery,100,150,price20_cross_down+mtf_trend_bull+volatility,46,0.95652174,0.60984394,1.56846970,0.85467741,-144.26304348,113.78913043,-64.52391304,1.04347826
d1,validation,100,150,price20_cross_down+mtf_trend_bull+volatility,10,1.00000000,0.61695906,1.62085308,0.72246720,-135.15000000,55.59000000,-72.12000000,1.00000000
d1,oos,100,150,price20_cross_down+mtf_trend_bull+volatility,4,1.00000000,0.60666667,1.64835165,0.51010916,-113.35000000,105.52500000,-70.17500000,1.00000000
d1,discovery,100,150,di_spread_down3+structure_lh+close_near_low,82,0.95121951,0.60984394,1.55977530,0.88118538,-252.48780488,94.75243902,-209.70609756,1.04878049
d1,validation,100,150,di_spread_down3+structure_lh+close_near_low,15,1.00000000,0.61695906,1.62085308,0.79611670,-259.84666667,104.76666667,-95.30000000,1.06666667
d1,oos,100,150,di_spread_down3+structure_lh+close_near_low,15,1.00000000,0.60666667,1.64835165,0.79611670,-175.54666667,50.84000000,-98.78000000,1.73333333
d1,discovery,100,150,macd_accel_down+price20_cross_down+mtf_adx_rising,143,0.95104895,0.60984394,1.55949562,0.90240993,-143.73076923,80.31958042,-95.97972028,1.08391608
d1,validation,100,150,macd_accel_down+price20_cross_down+mtf_adx_rising,54,0.96296296,0.61695906,1.56082148,0.87464823,-203.69814815,100.83333333,-117.08333333,1.03703704
d1,oos,100,150,macd_accel_down+price20_cross_down+mtf_adx_rising,35,0.94285714,0.60666667,1.55416013,0.81392943,-169.13428571,62.64571429,-182.41714286,1.37142857
d1,discovery,100,150,price20_cross_down+strong_close_bear+mtf_adx_rising,101,0.95049505,0.60984394,1.55858735,0.88930575,-144.01089109,83.22376238,-90.08316832,1.09900990
d1,validation,100,150,price20_cross_down+strong_close_bear+mtf_adx_rising,39,0.94871795,0.61695906,1.53773241,0.83114360,-204.66410256,117.07692308,-84.89743590,1.05128205
d1,oos,100,150,price20_cross_down+strong_close_bear+mtf_adx_rising,13,1.00000000,0.60666667,1.64835165,0.77190463,-139.96923077,45.98461538,-80.89230769,1.61538462
d1,discovery,100,150,rsi_down3+structure_lh+atr_expand,119,0.94957983,0.60984394,1.55708661,0.89435175,-246.46974790,100.41008403,-222.94117647,1.00000000
d1,validation,100,150,rsi_down3+structure_lh+atr_expand,35,0.97142857,0.61695906,1.57454299,0.85466913,-252.98285714,87.53142857,-163.41714286,1.02857143
d1,oos,100,150,rsi_down3+structure_lh+atr_expand,30,1.00000000,0.60666667,1.64835165,0.88648661,-258.11000000,53.89666667,-266.92666667,1.00000000
d1,discovery,100,150,structure_lh+strong_close_bear+atr_expand,96,0.94791667,0.60984394,1.55435942,0.88381522,-206.04270833,80.31041667,-195.38020833,1.07291667
d1,validation,100,150,structure_lh+strong_close_bear+atr_expand,27,0.92592593,0.61695906,1.50078989,0.76630407,-229.15925926,122.64074074,-85.55925926,1.03703704
d1,oos,100,150,structure_lh+strong_close_bear+atr_expand,23,0.56521739,0.60666667,0.93167702,0.36811375,-118.34347826,125.92173913,-58.10434783,1.00000000
d1,discovery,100,150,price20_cross_down+di_spread_down3,56,0.94642857,0.60984394,1.55191929,0.85392691,-165.31250000,98.89821429,-78.30892857,1.07142857
d1,validation,100,150,price20_cross_down+di_spread_down3,14,1.00000000,0.61695906,1.62085308,0.78468920,-241.32142857,85.70714286,-130.77142857,1.07142857
d1,oos,100,150,price20_cross_down+di_spread_down3,21,1.00000000,0.60666667,1.64835165,0.84536098,-212.46666667,50.14285714,-268.52857143,1.33333333
d1,discovery,100,150,di_spread_down3+price20_cross_down,56,0.94642857,0.60984394,1.55191929,0.85392691,-165.31250000,98.89821429,-78.30892857,1.07142857
d1,validation,100,150,di_spread_down3+price20_cross_down,14,1.00000000,0.61695906,1.62085308,0.78468920,-241.32142857,85.70714286,-130.77142857,1.07142857
d1,oos,100,150,di_spread_down3+price20_cross_down,21,1.00000000,0.60666667,1.64835165,0.84536098,-212.46666667,50.14285714,-268.52857143,1.33333333
d1,discovery,100,150,rsi_down3+price20_cross_down+range_compression,93,0.94623656,0.60984394,1.55160444,0.88025161,-159.00215054,100.65483871,-66.75268817,1.05376344
d1,validation,100,150,rsi_down3+price20_cross_down+range_compression,17,0.88235294,0.61695906,1.43016448,0.65663649,-139.40000000,107.98823529,-68.83529412,1.00000000
d1,oos,100,150,rsi_down3+price20_cross_down+range_compression,22,1.00000000,0.60666667,1.64835165,0.85134513,-200.40909091,63.40454545,-246.83181818,1.31818182
d1,discovery,100,150,di_spread_down3+structure_lh+mtf_adx_rising,130,0.94615385,0.60984394,1.55146881,0.89302203,-229.83846154,96.86538462,-184.94923077,1.03076923
