timeframe,direction,target_pips,conditions,samples,base_rate,hit_rate,rate_diff,lift
h4,bull,300,macd+adx+volatility+body,338,0.00449732,0.00887574,0.00437842,1.97356366
h4,bull,300,macd+adx+bb+body,505,0.00449732,0.00792079,0.00342348,1.76122645
h4,bull,300,macd+di+volatility+bb,1135,0.00449732,0.00704846,0.00255114,1.56725878
h4,bull,300,macd+di+volatility+body,426,0.00449732,0.00704225,0.00254494,1.56587915
h4,bull,300,macd+di+bb+body,996,0.00449732,0.00803213,0.00353481,1.78598264
h4,bull,300,macd+volatility+bb+body,442,0.00449732,0.00678733,0.00229001,1.50919574
h4,bull,300,adx+di+volatility+bb,709,0.00449732,0.00846262,0.00396531,1.88170526
h4,bull,300,adx+di+volatility+body,297,0.00449732,0.00673401,0.00223669,1.49733898
h4,bull,300,adx+di+bb+body,507,0.00449732,0.00788955,0.00339223,1.75427881
h4,bull,300,adx+volatility+bb+body,282,0.00449732,0.00709220,0.00259488,1.57698467
h4,bull,300,di+volatility+bb+body,436,0.00449732,0.00688073,0.00238342,1.52996449
h4,bear,100,trend,2395,0.12954118,0.13862213,0.00908095,1.07010089
h4,bear,100,price20,3481,0.12954118,0.17178972,0.04224854,1.32613983
h4,bear,100,price200,3317,0.12954118,0.15435635,0.02481517,1.19156201
h4,bear,100,momentum,3528,0.12954118,0.13350340,0.00396222,1.03058659
h4,bear,100,rsi_extreme,672,0.12954118,0.10565476,-0.02388642,0.81560754
h4,bear,100,macd,3947,0.12954118,0.16189511,0.03235393,1.24975790
h4,bear,100,adx,3253,0.12954118,0.14263757,0.01309639,1.10109826
h4,bear,100,di,4046,0.12954118,0.15991102,0.03036985,1.23444163
h4,bear,100,volatility,3046,0.12954118,0.17531188,0.04577071,1.35332940
h4,bear,100,bb,3565,0.12954118,0.16942496,0.03988379,1.30788501
h4,bear,100,body,3151,0.12954118,0.13265630,0.00311512,1.02404735
h4,bear,100,trend+price20,1513,0.12954118,0.16655651,0.03701533,1.28574182
h4,bear,100,trend+price200,2276,0.12954118,0.14059754,0.01105636,1.08535017
h4,bear,100,trend+momentum,1398,0.12954118,0.12231760,-0.00722358,0.94423718
h4,bear,100,trend+macd,1327,0.12954118,0.18010550,0.05056432,1.39033397
h4,bear,100,trend+adx,1382,0.12954118,0.15412446,0.02458328,1.18977193
h4,bear,100,trend+di,1754,0.12954118,0.15621437,0.02667319,1.20590510
h4,bear,100,trend+volatility,1169,0.12954118,0.19161677,0.06207559,1.47919580
h4,bear,100,trend+bb,1481,0.12954118,0.16745442,0.03791324,1.29267330
h4,bear,100,trend+body,1053,0.12954118,0.13390313,0.00436196,1.03367235
h4,bear,100,price20+price200,2367,0.12954118,0.18166455,0.05212338,1.40236917
h4,bear,100,price20+momentum,2713,0.12954118,0.15001843,0.02047725,1.15807523
h4,bear,100,price20+macd,3117,0.12954118,0.18383061,0.05428943,1.41909012
h4,bear,100,price20+adx,1898,0.12954118,0.18282403,0.05328285,1.41131977
h4,bear,100,price20+di,3347,0.12954118,0.17508216,0.04554098,1.35155605
h4,bear,100,price20+volatility,1721,0.12954118,0.22138292,0.09184174,1.70897718
h4,bear,100,price20+bb,3367,0.12954118,0.17463617,0.04509500,1.34811322
h4,bear,100,price20+body,1136,0.12954118,0.17165493,0.04211375,1.32509934
h4,bear,100,price200+momentum,2069,0.12954118,0.13871435,0.00917318,1.07081282
h4,bear,100,price200+macd,2183,0.12954118,0.19193770,0.06239652,1.48167326
h4,bear,100,price200+adx,1828,0.12954118,0.16849015,0.03894897,1.30066868
h4,bear,100,price200+di,2621,0.12954118,0.17359786,0.04405669,1.34009792
h4,bear,100,price200+volatility,1599,0.12954118,0.20888055,0.07933937,1.61246449
h4,bear,100,price200+bb,2343,0.12954118,0.18224499,0.05270381,1.40684983
h4,bear,100,price200+body,1331,0.12954118,0.14800902,0.01846784,1.14256345
h4,bear,100,momentum+macd,2704,0.12954118,0.15125740,0.02171622,1.16763950
h4,bear,100,momentum+adx,1570,0.12954118,0.14203822,0.01249704,1.09647155
h4,bear,100,momentum+di,3073,0.12954118,0.14350797,0.01396679,1.10781741
h4,bear,100,momentum+volatility,1579,0.12954118,0.17289424,0.04335306,1.33466624
h4,bear,100,momentum+bb,2781,0.12954118,0.14814815,0.01860697,1.14363749
h4,bear,100,momentum+body,1317,0.12954118,0.13059985,0.00105867,1.00817246
h4,bear,100,rsi_extreme+macd,53,0.12954118,0.03773585,-0.09180533,0.29130389
h4,bear,100,rsi_extreme+adx,441,0.12954118,0.08616780,-0.04337338,0.66517691
h4,bear,100,rsi_extreme+volatility,269,0.12954118,0.16356877,0.03402760,1.26267783
h4,bear,100,rsi_extreme+body,461,0.12954118,0.13015184,0.00061067,1.00471407
h4,bear,100,macd+adx,1930,0.12954118,0.18134715,0.05180597,1.39991895
h4,bear,100,macd+di,3293,0.12954118,0.17856058,0.04901940,1.37840790
h4,bear,100,macd+volatility,1851,0.12954118,0.21177742,0.08223624,1.63482701
h4,bear,100,macd+bb,3279,0.12954118,0.17810308,0.04856190,1.37487618
h4,bear,100,macd+body,1491,0.12954118,0.15291751,0.02337633,1.18045480
h4,bear,100,adx+di,2136,0.12954118,0.17322097,0.04367980,1.33718850
h4,bear,100,adx+volatility,1781,0.12954118,0.18135879,0.05181761,1.40000878
h4,bear,100,adx+bb,1907,0.12954118,0.18300996,0.05346879,1.41275512
h4,bear,100,adx+body,1423,0.12954118,0.14265636,0.01311518,1.10124334
h4,bear,100,di+volatility,1963,0.12954118,0.20835456,0.07881338,1.60840408
h4,bear,100,di+bb,3382,0.12954118,0.17534004,0.04579886,1.35354671
h4,bear,100,di+body,1503,0.12954118,0.15635396,0.02681278,1.20698268
h4,bear,100,volatility+bb,1745,0.12954118,0.21891117,0.08937000,1.68989643
h4,bear,100,volatility+body,1433,0.12954118,0.17585485,0.04631367,1.35752085
h4,bear,100,bb+body,1202,0.12954118,0.16638935,0.03684817,1.28445143
h4,bear,100,trend+price20+price200,1513,0.12954118,0.16655651,0.03701533,1.28574182
h4,bear,100,trend+price20+momentum,1028,0.12954118,0.13326848,0.00372730,1.02877312
h4,bear,100,trend+price20+macd,1249,0.12954118,0.18574860,0.05620742,1.43389617
h4,bear,100,trend+price20+adx,994,0.12954118,0.17505030,0.04550912,1.35131010
h4,bear,100,trend+price20+di,1480,0.12954118,0.16959459,0.04005342,1.30919447
h4,bear,100,trend+price20+volatility,784,0.12954118,0.22448980,0.09494862,1.73296089
h4,bear,100,trend+price20+bb,1445,0.12954118,0.17093426,0.04139308,1.31953606
h4,bear,100,trend+price20+body,521,0.12954118,0.15547025,0.02592907,1.20016084
h4,bear,100,trend+price200+momentum,1388,0.12954118,0.12319885,-0.00634233,0.95104004
h4,bear,100,trend+price200+macd,1317,0.12954118,0.18071374,0.05117257,1.39502933
h4,bear,100,trend+price200+adx,1340,0.12954118,0.15447761,0.02493643,1.19249812
h4,bear,100,trend+price200+di,1746,0.12954118,0.15635739,0.02681621,1.20700916
h4,bear,100,trend+price200+volatility,1107,0.12954118,0.19602529,0.06648412,1.51322766
h4,bear,100,trend+price200+bb,1481,0.12954118,0.16745442,0.03791324,1.29267330
h4,bear,100,trend+price200+body,964,0.12954118,0.13485477,0.00531359,1.04101857
h4,bear,100,trend+momentum+macd,846,0.12954118,0.14657210,0.01703093,1.13147114
h4,bear,100,trend+momentum+adx,767,0.12954118,0.12777053,-0.00177064,0.98633142
h4,bear,100,trend+momentum+di,1223,0.12954118,0.12837285,-0.00116832,0.99098106
h4,bear,100,trend+momentum+volatility,636,0.12954118,0.17610063,0.04655945,1.35941815
h4,bear,100,trend+momentum+bb,1000,0.12954118,0.13300000,0.00345882,1.02670056
h4,bear,100,trend+momentum+body,575,0.12954118,0.11826087,-0.01128031,0.91292106
h4,bear,100,trend+macd+adx,794,0.12954118,0.19899244,0.06945127,1.53613273
h4,bear,100,trend+macd+di,1270,0.12954118,0.18425197,0.05471079,1.42234285
h4,bear,100,trend+macd+volatility,691,0.12954118,0.23733719,0.10779601,1.83213705
h4,bear,100,trend+macd+bb,1268,0.12954118,0.18296530,0.05342412,1.41241034
h4,bear,100,trend+macd+body,483,0.12954118,0.16149068,0.03194951,1.24663590
h4,bear,100,trend+adx+di,1152,0.12954118,0.16319444,0.03365327,1.25978818
h4,bear,100,trend+adx+volatility,816,0.12954118,0.20220588,0.07266470,1.56093904
h4,bear,100,trend+adx+bb,963,0.12954118,0.17860852,0.04906734,1.37877791
h4,bear,100,trend+adx+body,577,0.12954118,0.15251300,0.02297182,1.17733218
h4,bear,100,trend+di+volatility,895,0.12954118,0.21340782,0.08386664,1.64741300
h4,bear,100,trend+di+bb,1443,0.12954118,0.17117117,0.04162999,1.32136494
h4,bear,100,trend+di+body,670,0.12954118,0.14626866,0.01672748,1.12912866
h4,bear,100,trend+volatility+bb,774,0.12954118,0.22222222,0.09268104,1.71545624
h4,bear,100,trend+volatility+body,523,0.12954118,0.18738050,0.05783932,1.44649369
h4,bear,100,trend+bb+body,512,0.12954118,0.15039062,0.02084945,1.16094841
h4,bear,100,price20+price200+momentum,1645,0.12954118,0.15075988,0.02121870,1.16379888
h4,bear,100,price20+price200+macd,2050,0.12954118,0.19853659,0.06899541,1.53261371
h4,bear,100,price20+price200+adx,1435,0.12954118,0.19024390,0.06070272,1.46859790
h4,bear,100,price20+price200+di,2309,0.12954118,0.18536163,0.05582045,1.43090893
h4,bear,100,price20+price200+volatility,1213,0.12954118,0.23742786,0.10788669,1.83283700
h4,bear,100,price20+price200+bb,2286,0.12954118,0.18503937,0.05549819,1.42842124
h4,bear,100,price20+price200+body,790,0.12954118,0.17721519,0.04767401,1.36802206
h4,bear,100,price20+momentum+macd,2365,0.12954118,0.16194503,0.03240385,1.25014327
h4,bear,100,price20+momentum+adx,1267,0.12954118,0.15074980,0.02120862,1.16372110
h4,bear,100,price20+momentum+di,2583,0.12954118,0.15292296,0.02338178,1.18049689
h4,bear,100,price20+momentum+volatility,1228,0.12954118,0.18811075,0.05856957,1.45213091
h4,bear,100,price20+momentum+bb,2604,0.12954118,0.15245776,0.02291658,1.17690575
h4,bear,100,price20+momentum+body,889,0.12954118,0.14960630,0.02006512,1.15489377
h4,bear,100,price20+macd+adx,1638,0.12954118,0.19963370,0.07009252,1.54108294
h4,bear,100,price20+macd+di,3008,0.12954118,0.18650266,0.05696148,1.43971718
h4,bear,100,price20+macd+volatility,1543,0.12954118,0.23460791,0.10506673,1.81106819
h4,bear,100,price20+macd+bb,3092,0.12954118,0.18434670,0.05480552,1.42307414
h4,bear,100,price20+macd+body,1015,0.12954118,0.18128079,0.05173961,1.39940667
h4,bear,100,price20+adx+di,1858,0.12954118,0.18514532,0.05560414,1.42923910
h4,bear,100,price20+adx+volatility,1131,0.12954118,0.22458002,0.09503884,1.73365737
h4,bear,100,price20+adx+bb,1844,0.12954118,0.18546638,0.05592520,1.43171754
h4,bear,100,price20+adx+body,646,0.12954118,0.18730650,0.05776532,1.44592248
h4,bear,100,price20+di+volatility,1675,0.12954118,0.22388060,0.09433942,1.72825815
h4,bear,100,price20+di+bb,3255,0.12954118,0.17757296,0.04803179,1.37078393
h4,bear,100,price20+di+body,1096,0.12954118,0.17427007,0.04472889,1.34528708
h4,bear,100,price20+volatility+bb,1671,0.12954118,0.22321963,0.09367845,1.72315577
h4,bear,100,price20+volatility+body,616,0.12954118,0.22077922,0.09123804,1.70431691
h4,bear,100,price20+bb+body,1095,0.12954118,0.17351598,0.04397480,1.33946583
h4,bear,100,price200+momentum+macd,1443,0.12954118,0.16285516,0.03331398,1.25716907
h4,bear,100,price200+momentum+adx,1040,0.12954118,0.14134615,0.01180498,1.09112914
h4,bear,100,price200+momentum+di,1843,0.12954118,0.14704286,0.01750169,1.13510520
h4,bear,100,price200+momentum+volatility,927,0.12954118,0.18230852,0.05276734,1.40734031
h4,bear,100,price200+momentum+bb,1625,0.12954118,0.15076923,0.02122805,1.16387108
h4,bear,100,price200+momentum+body,781,0.12954118,0.13572343,0.00618225,1.04772423
h4,bear,100,price200+macd+adx,1211,0.12954118,0.21056978,0.08102860,1.62550457
h4,bear,100,price200+macd+di,2071,0.12954118,0.19797199,0.06843082,1.52825532
h4,bear,100,price200+macd+volatility,1108,0.12954118,0.24729242,0.11775124,1.90898695
h4,bear,100,price200+macd+bb,2086,0.12954118,0.19558965,0.06604847,1.50986465
h4,bear,100,price200+macd+body,765,0.12954118,0.18169935,0.05215817,1.40263775
h4,bear,100,price200+adx+di,1602,0.12954118,0.17915106,0.04960988,1.38296612
h4,bear,100,price200+adx+volatility,1070,0.12954118,0.21775701,0.08821583,1.68098679
h4,bear,100,price200+adx+bb,1403,0.12954118,0.19315752,0.06361634,1.49108972
h4,bear,100,price200+adx+body,719,0.12954118,0.16411683,0.03457565,1.26690857
h4,bear,100,price200+di+volatility,1328,0.12954118,0.22891566,0.09937448,1.76712661
h4,bear,100,price200+di+bb,2278,0.12954118,0.18700615,0.05746497,1.44360387
h4,bear,100,price200+di+body,951,0.12954118,0.16824395,0.03870278,1.29876813
h4,bear,100,price200+volatility+bb,1203,0.12954118,0.23607648,0.10653530,1.82240488
h4,bear,100,price200+volatility+body,661,0.12954118,0.20272315,0.07318197,1.56493209
h4,bear,100,price200+bb+body,792,0.12954118,0.17550505,0.04596387,1.35482055
h4,bear,100,momentum+macd+adx,1092,0.12954118,0.16300366,0.03346248,1.25831543
h4,bear,100,momentum+macd+di,2468,0.12954118,0.15842788,0.02888670,1.22299240
h4,bear,100,momentum+macd+volatility,1213,0.12954118,0.18796373,0.05842255,1.45099596
h4,bear,100,momentum+macd+bb,2510,0.12954118,0.15657371,0.02703253,1.20867903
h4,bear,100,momentum+macd+body,972,0.12954118,0.14403292,0.01449174,1.11186978
h4,bear,100,momentum+adx+di,1448,0.12954118,0.14571823,0.01617705,1.12487963
h4,bear,100,momentum+adx+volatility,860,0.12954118,0.17325581,0.04371464,1.33745745
h4,bear,100,momentum+adx+bb,1262,0.12954118,0.15213946,0.02259828,1.17444864
h4,bear,100,momentum+adx+body,631,0.12954118,0.14738510,0.01784392,1.13774712
h4,bear,100,momentum+di+volatility,1392,0.12954118,0.18175287,0.05221170,1.40305095
h4,bear,100,momentum+di+bb,2614,0.12954118,0.15378730,0.02424612,1.18716922
h4,bear,100,momentum+di+body,1147,0.12954118,0.14123801,0.01169683,1.09029433
h4,bear,100,momentum+volatility+bb,1245,0.12954118,0.18634538,0.05680420,1.43850306
h4,bear,100,momentum+volatility+body,646,0.12954118,0.17337461,0.04383343,1.33837453
h4,bear,100,momentum+bb+body,949,0.12954118,0.14541623,0.01587505,1.12254829
h4,bear,100,rsi_extreme+adx+volatility,191,0.12954118,0.11518325,-0.01435793,0.88916318
h4,bear,100,rsi_extreme+adx+body,280,0.12954118,0.10000000,-0.02954118,0.77195531
h4,bear,100,rsi_extreme+volatility+body,195,0.12954118,0.20000000,0.07045882,1.54391061
h4,bear,100,macd+adx+di,1656,0.12954118,0.19987923,0.07033805,1.54297830
h4,bear,100,macd+adx+volatility,1123,0.12954118,0.22350846,0.09396728,1.72538542
h4,bear,100,macd+adx+bb,1688,0.12954118,0.19609005,0.06654887,1.51372753
h4,bear,100,macd+adx+body,714,0.12954118,0.17647059,0.04692941,1.36227407
h4,bear,100,macd+di+volatility,1626,0.12954118,0.22755228,0.09801110,1.75660187
h4,bear,100,macd+di+bb,3112,0.12954118,0.18412596,0.05458479,1.42137015
h4,bear,100,macd+di+body,1168,0.12954118,0.17294521,0.04340403,1.33505969
h4,bear,100,macd+volatility+bb,1602,0.12954118,0.22971286,0.10017168,1.77328061
h4,bear,100,macd+volatility+body,748,0.12954118,0.20187166,0.07233048,1.55835898
h4,bear,100,macd+bb+body,1107,0.12954118,0.17344173,0.04390056,1.33889267
h4,bear,100,adx+di+volatility,1245,0.12954118,0.21686747,0.08732629,1.67411994
h4,bear,100,adx+di+bb,1844,0.12954118,0.18763557,0.05809440,1.44846278
h4,bear,100,adx+di+body,817,0.12954118,0.17380661,0.04426543,1.34170935
h4,bear,100,adx+volatility+bb,1136,0.12954118,0.22447183,0.09493065,1.73282221
h4,bear,100,adx+volatility+body,783,0.12954118,0.18518519,0.05564401,1.42954687
h4,bear,100,adx+bb+body,660,0.12954118,0.18484848,0.05530731,1.42694769
h4,bear,100,di+volatility+bb,1679,0.12954118,0.22453842,0.09499724,1.73333622
h4,bear,100,di+volatility+body,776,0.12954118,0.20618557,0.07664439,1.59166043
h4,bear,100,di+bb+body,1142,0.12954118,0.17250438,0.04296320,1.33165670
h4,bear,100,volatility+bb+body,645,0.12954118,0.21395349,0.08441231,1.65162531
h4,bear,100,trend+price20+price200+momentum,1028,0.12954118,0.13326848,0.00372730,1.02877312
h4,bear,100,trend+price20+price200+macd,1249,0.12954118,0.18574860,0.05620742,1.43389617
h4,bear,100,trend+price20+price200+adx,994,0.12954118,0.17505030,0.04550912,1.35131010
h4,bear,100,trend+price20+price200+di,1480,0.12954118,0.16959459,0.04005342,1.30919447
h4,bear,100,trend+price20+price200+volatility,784,0.12954118,0.22448980,0.09494862,1.73296089
h4,bear,100,trend+price20+price200+bb,1445,0.12954118,0.17093426,0.04139308,1.31953606
h4,bear,100,trend+price20+price200+body,521,0.12954118,0.15547025,0.02592907,1.20016084
h4,bear,100,trend+price20+momentum+macd,778,0.12954118,0.15167095,0.02212977,1.17083196
h4,bear,100,trend+price20+momentum+adx,584,0.12954118,0.13184932,0.00230814,1.01781779
h4,bear,100,trend+price20+momentum+di,998,0.12954118,0.13627255,0.00673137,1.05196314
h4,bear,100,trend+price20+momentum+volatility,470,0.12954118,0.18723404,0.05769286,1.44536313
h4,bear,100,trend+price20+momentum+bb,964,0.12954118,0.13692946,0.00738828,1.05703424
h4,bear,100,trend+price20+momentum+body,380,0.12954118,0.12368421,-0.00585697,0.95478683
h4,bear,100,trend+price20+macd+adx,782,0.12954118,0.20204604,0.07250486,1.55970510
h4,bear,100,trend+price20+macd+di,1229,0.12954118,0.18795769,0.05841651,1.45094936
h4,bear,100,trend+price20+macd+volatility,650,0.12954118,0.24615385,0.11661267,1.90019768
h4,bear,100,trend+price20+macd+bb,1241,0.12954118,0.18694601,0.05740483,1.44313966
h4,bear,100,trend+price20+macd+body,431,0.12954118,0.16705336,0.03751219,1.28957731
h4,bear,100,trend+price20+adx+di,991,0.12954118,0.17558022,0.04603904,1.35540084
h4,bear,100,trend+price20+adx+volatility,605,0.12954118,0.22479339,0.09525221,1.73530449
h4,bear,100,trend+price20+adx+bb,952,0.12954118,0.17962185,0.05008067,1.38660039
h4,bear,100,trend+price20+adx+body,334,0.12954118,0.17964072,0.05009954,1.38674606
h4,bear,100,trend+price20+di+volatility,775,0.12954118,0.22709677,0.09755560,1.75308560
h4,bear,100,trend+price20+di+bb,1420,0.12954118,0.17323944,0.04369826,1.33733103
h4,bear,100,trend+price20+di+body,509,0.12954118,0.15913556,0.02959438,1.22845540
h4,bear,100,trend+price20+volatility+bb,752,0.12954118,0.22739362,0.09785244,1.75537709
h4,bear,100,trend+price20+volatility+body,278,0.12954118,0.23381295,0.10427177,1.80493147
h4,bear,100,trend+price20+bb+body,492,0.12954118,0.15650407,0.02696289,1.20814144
h4,bear,100,trend+price200+momentum+macd,841,0.12954118,0.14744352,0.01790234,1.13819807
h4,bear,100,trend+price200+momentum+adx,767,0.12954118,0.12777053,-0.00177064,0.98633142
h4,bear,100,trend+price200+momentum+di,1219,0.12954118,0.12879409,-0.00074708,0.99423284
h4,bear,100,trend+price200+momentum+volatility,634,0.12954118,0.17665615,0.04711497,1.36370654
h4,bear,100,trend+price200+momentum+bb,1000,0.12954118,0.13300000,0.00345882,1.02670056
h4,bear,100,trend+price200+momentum+body,569,0.12954118,0.11950791,-0.01003327,0.92254764
h4,bear,100,trend+price200+macd+adx,794,0.12954118,0.19899244,0.06945127,1.53613273
h4,bear,100,trend+price200+macd+di,1265,0.12954118,0.18498024,0.05543906,1.42796476
h4,bear,100,trend+price200+macd+volatility,689,0.12954118,0.23802612,0.10848495,1.83745530
h4,bear,100,trend+price200+macd+bb,1268,0.12954118,0.18296530,0.05342412,1.41241034
h4,bear,100,trend+price200+macd+body,476,0.12954118,0.16176471,0.03222353,1.24875123
h4,bear,100,trend+price200+adx+di,1150,0.12954118,0.16260870,0.03306752,1.25526646
h4,bear,100,trend+price200+adx+volatility,784,0.12954118,0.20408163,0.07454045,1.57541899
h4,bear,100,trend+price200+adx+bb,963,0.12954118,0.17860852,0.04906734,1.37877791
h4,bear,100,trend+price200+adx+body,546,0.12954118,0.15201465,0.02247347,1.17348517
h4,bear,100,trend+price200+di+volatility,892,0.12954118,0.21412556,0.08458438,1.65295363
h4,bear,100,trend+price200+di+bb,1443,0.12954118,0.17117117,0.04162999,1.32136494
h4,bear,100,trend+price200+di+body,663,0.12954118,0.14630468,0.01676350,1.12940671
h4,bear,100,trend+price200+volatility+bb,774,0.12954118,0.22222222,0.09268104,1.71545624
h4,bear,100,trend+price200+volatility+body,475,0.12954118,0.19368421,0.06414303,1.49515554
h4,bear,100,trend+price200+bb+body,512,0.12954118,0.15039062,0.02084945,1.16094841
h4,bear,100,trend+momentum+macd+adx,398,0.12954118,0.15577889,0.02623772,1.20254344
h4,bear,100,trend+momentum+macd+di,797,0.12954118,0.15056462,0.02102344,1.16229155
